code,constructorRef,circuit,gp,raceid,position,tm,ms,seconds,lap,stop,duration,box_time,box_seconds,accumulated,stint,compound,distance,stint_lap,stint_distance
ALB,red_bull,Hungaroring,Hungarian Grand Prix,1033,9,1:24.436,84436,84,7,,,,,688247,2,C3,30.667,4,17.524
ALB,red_bull,Silverstone Circuit,British Grand Prix,1034,18,1:54.670,114670,114,7,,,,,860749,2,C1,41.237,1,5.891
ALB,red_bull,Silverstone Circuit,70th Anniversary Grand Prix,1035,20,1:52.422,112422,112,7,,,,,661222,2,C2,41.237,1,5.891
ALB,red_bull,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:24.986,84986,84,7,,,,,517606,1,C3,32.585,7,32.585
ALB,red_bull,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,6,1:51.545,111545,111,7,,,,,675516,1,C4,49.028,7,49.028
ALB,red_bull,Autodromo Nazionale di Monza,Italian Grand Prix,1038,14,1:26.732,86732,86,7,,,,,529431,1,C4,40.551,7,40.551
ALB,red_bull,Autodromo Internazionale del Mugello,Tuscan Grand Prix,1039,4,2:06.021,126021,126,7,1,17.591,17591,17,803625,1,C4,36.715,7,36.715
ALB,red_bull,Sochi Autodrom,Russian Grand Prix,1040,18,1:44.582,104582,104,7,,,,,1103528,2,C3,40.936,6,35.088
ALB,red_bull,Nürburgring,Eifel Grand Prix,1041,8,1:37.230,97230,97,7,1,23.562,23562,23,571059,1,C4,36.036,7,36.036
ALB,red_bull,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,11,1:23.402,83402,83,7,,,,,529377,1,C3,32.571,7,32.571
ALB,red_bull,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,7,1:21.138,81138,81,7,,,,,493910,1,C4,34.363,7,34.363
ALB,red_bull,Istanbul Park,Turkish Grand Prix,1044,5,1:52.985,112985,112,7,,,,,708877,1,WET,37.366,7,37.366
ALB,red_bull,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,4,1:43.334,103334,103,7,,,,,627816,1,C5,38.878,7,38.878
ALB,red_bull,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:59.490,59490,59,8,,,,,593312,1,C3,28.344,8,28.344
ALB,red_bull,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.649,69649,69,8,,,,,493643,1,C4,34.544,8,34.544
ALB,red_bull,Red Bull Ring,Styrian Grand Prix,1032,4,1:09.748,69748,69,8,,,,,596319,1,C4,34.544,8,34.544
ALB,red_bull,Hungaroring,Hungarian Grand Prix,1033,9,1:25.139,85139,85,8,,,,,772683,2,C3,35.048,5,21.905
ALB,red_bull,Silverstone Circuit,British Grand Prix,1034,18,1:31.828,91828,91,8,,,,,975419,2,C1,47.128,2,11.782
ALB,red_bull,Silverstone Circuit,70th Anniversary Grand Prix,1035,19,1:31.989,91989,91,8,,,,,773644,2,C2,47.128,2,11.782
ALB,red_bull,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:24.631,84631,84,8,,,,,602592,1,C3,37.24,8,37.24
ALB,red_bull,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,6,1:51.306,111306,111,8,,,,,787061,1,C4,56.032,8,56.032
ALB,red_bull,Autodromo Nazionale di Monza,Italian Grand Prix,1038,14,1:26.376,86376,86,8,,,,,616163,1,C4,46.344,8,46.344
ALB,red_bull,Autodromo Internazionale del Mugello,Tuscan Grand Prix,1039,4,26:18.108,1578108,1578,8,2,23:58.719,1438719,1438,1055667,2,C2,41.96,1,5.245
ALB,red_bull,Sochi Autodrom,Russian Grand Prix,1040,18,1:44.309,104309,104,8,,,,,1208110,2,C3,46.784,7,40.936
ALB,red_bull,Nürburgring,Eifel Grand Prix,1041,20,1:52.682,112682,112,8,,,,,668289,2,C3,41.184,1,5.148
ALB,red_bull,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,11,1:23.078,83078,83,8,,,,,612779,1,C3,37.224,8,37.224
ALB,red_bull,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,6,1:20.871,80871,80,8,,,,,575048,1,C4,39.272,8,39.272
ALB,red_bull,Istanbul Park,Turkish Grand Prix,1044,5,1:52.239,112239,112,8,,,,,821862,1,WET,42.704,8,42.704
ALB,red_bull,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,4,1:43.081,103081,103,8,,,,,731150,1,C5,44.432,8,44.432
ALB,red_bull,Bahrain International Circuit,Sakhir Grand Prix,1046,11,1:00.000,60000,60,9,,,,,652802,1,C3,31.887,9,31.887
ALB,red_bull,Red Bull Ring,Austrian Grand Prix,1031,4,1:11.677,71677,71,9,,,,,563292,1,C4,38.862,9,38.862
ALB,red_bull,Red Bull Ring,Styrian Grand Prix,1032,4,1:09.707,69707,69,9,,,,,666067,1,C4,38.862,9,38.862
ALB,red_bull,Hungaroring,Hungarian Grand Prix,1033,9,1:24.012,84012,84,9,,,,,857822,2,C3,39.429,6,26.286
ALB,red_bull,Silverstone Circuit,British Grand Prix,1034,18,1:32.407,92407,92,9,,,,,1067247,2,C1,53.019,3,17.673
ALB,red_bull,Silverstone Circuit,70th Anniversary Grand Prix,1035,18,1:33.411,93411,93,9,,,,,865633,2,C2,53.019,3,17.673
ALB,red_bull,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:24.749,84749,84,9,,,,,687223,1,C3,41.895,9,41.895
ALB,red_bull,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,6,1:50.937,110937,110,9,,,,,898367,1,C4,63.036,9,63.036
ALB,red_bull,Autodromo Nazionale di Monza,Italian Grand Prix,1038,14,1:26.798,86798,86,9,,,,,702539,1,C4,52.137,9,52.137
ALB,red_bull,Autodromo Internazionale del Mugello,Tuscan Grand Prix,1039,5,3:23.245,203245,203,9,,,,,4211883,3,C4,47.205,1,5.245
ALB,red_bull,Sochi Autodrom,Russian Grand Prix,1040,18,1:45.732,105732,105,9,,,,,1312419,2,C3,52.632,8,46.784
ALB,red_bull,Nürburgring,Eifel Grand Prix,1041,20,1:32.330,92330,92,9,,,,,780971,2,C3,46.332,2,10.296
ALB,red_bull,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,11,1:23.587,83587,83,9,,,,,695857,1,C3,41.877,9,41.877
ALB,red_bull,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,6,1:20.677,80677,80,9,,,,,655919,1,C4,44.181,9,44.181
ALB,red_bull,Istanbul Park,Turkish Grand Prix,1044,4,1:51.613,111613,111,9,,,,,934101,1,WET,48.042,9,48.042
ALB,red_bull,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,4,1:43.274,103274,103,9,,,,,834231,1,C5,49.986,9,49.986
ALB,red_bull,Bahrain International Circuit,Sakhir Grand Prix,1046,11,0:58.940,58940,58,10,,,,,712802,1,C3,35.43,10,35.43
ALB,red_bull,Red Bull Ring,Austrian Grand Prix,1031,4,1:10.495,70495,70,10,,,,,634969,1,C4,43.18,10,43.18
ALB,red_bull,Red Bull Ring,Styrian Grand Prix,1032,4,1:09.800,69800,69,10,,,,,735774,1,C4,43.18,10,43.18
ALB,red_bull,Hungaroring,Hungarian Grand Prix,1033,9,1:23.342,83342,83,10,,,,,941834,2,C3,43.81,7,30.667
ALB,red_bull,Silverstone Circuit,British Grand Prix,1034,18,1:32.208,92208,92,10,,,,,1159654,2,C1,58.91,4,23.564
ALB,red_bull,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:34.107,94107,94,10,,,,,959044,2,C2,58.91,4,23.564
ALB,red_bull,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:24.995,84995,84,10,,,,,771972,1,C3,46.55,10,46.55
ALB,red_bull,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,6,1:50.901,110901,110,10,,,,,1009304,1,C4,70.04,10,70.04
ALB,red_bull,Autodromo Nazionale di Monza,Italian Grand Prix,1038,14,1:26.697,86697,86,10,,,,,789337,1,C4,57.93,10,57.93
ALB,red_bull,Autodromo Internazionale del Mugello,Tuscan Grand Prix,1039,7,1:29.369,89369,89,10,,,,,4415128,3,C4,52.45,2,10.49
ALB,red_bull,Sochi Autodrom,Russian Grand Prix,1040,18,1:45.105,105105,105,10,,,,,1418151,2,C3,58.48,9,52.632
ALB,red_bull,Nürburgring,Eifel Grand Prix,1041,19,1:34.881,94881,94,10,,,,,873301,2,C3,51.48,3,15.444
ALB,red_bull,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,11,1:24.429,84429,84,10,,,,,779444,1,C3,46.53,10,46.53
ALB,red_bull,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,6,1:20.649,80649,80,10,,,,,736596,1,C4,49.09,10,49.09
ALB,red_bull,Istanbul Park,Turkish Grand Prix,1044,3,1:50.440,110440,110,10,,,,,1045714,1,WET,53.38,10,53.38
ALB,red_bull,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,4,2:10.847,130847,130,10,1,21.508,21508,21,937505,1,C5,55.54,10,55.54
ALB,red_bull,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:59.384,59384,59,11,,,,,771742,1,C3,38.973,11,38.973
ALB,red_bull,Red Bull Ring,Austrian Grand Prix,1031,3,1:10.097,70097,70,11,,,,,705464,1,C4,47.498,11,47.498
ALB,red_bull,Red Bull Ring,Styrian Grand Prix,1032,4,1:09.742,69742,69,11,,,,,805574,1,C4,47.498,11,47.498
ALB,red_bull,Hungaroring,Hungarian Grand Prix,1033,8,1:23.506,83506,83,11,,,,,1025176,2,C3,48.191,8,35.048
ALB,red_bull,Silverstone Circuit,British Grand Prix,1034,18,1:31.622,91622,91,11,,,,,1251862,2,C1,64.801,5,29.455
ALB,red_bull,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:33.877,93877,93,11,,,,,1053151,2,C2,64.801,5,29.455
ALB,red_bull,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:25.653,85653,85,11,,,,,856967,1,C3,51.205,11,51.205
ALB,red_bull,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,6,2:37.681,157681,157,11,1,22.738,22738,22,1120205,1,C4,77.044,11,77.044
ALB,red_bull,Autodromo Nazionale di Monza,Italian Grand Prix,1038,14,1:26.745,86745,86,11,,,,,876034,1,C4,63.723,11,63.723
ALB,red_bull,Autodromo Internazionale del Mugello,Tuscan Grand Prix,1039,7,1:24.054,84054,84,11,,,,,4504497,3,C4,57.695,3,15.735
ALB,red_bull,Sochi Autodrom,Russian Grand Prix,1040,17,1:44.526,104526,104,11,,,,,1523256,2,C3,64.328,10,58.48
ALB,red_bull,Nürburgring,Eifel Grand Prix,1041,15,1:32.916,92916,92,11,,,,,968182,2,C3,56.628,4,20.592
ALB,red_bull,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,10,1:24.528,84528,84,11,,,,,863873,1,C3,51.183,11,51.183
ALB,red_bull,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,6,1:20.543,80543,80,11,,,,,817245,1,C4,53.999,11,53.999
ALB,red_bull,Istanbul Park,Turkish Grand Prix,1044,2,1:50.423,110423,110,11,,,,,1156154,1,WET,58.718,11,58.718
ALB,red_bull,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,4,2:39.269,159269,159,11,,,,,1068352,2,C3,61.094,1,5.554
ALB,red_bull,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:58.923,58923,58,12,,,,,831126,1,C3,42.516,12,42.516
ALB,red_bull,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.883,69883,69,12,,,,,775561,1,C4,51.816,12,51.816
ALB,red_bull,Red Bull Ring,Styrian Grand Prix,1032,4,1:09.632,69632,69,12,,,,,875316,1,C4,51.816,12,51.816
ALB,red_bull,Hungaroring,Hungarian Grand Prix,1033,8,1:23.030,83030,83,12,,,,,1108682,2,C3,52.572,9,39.429
ALB,red_bull,Silverstone Circuit,British Grand Prix,1034,17,1:48.430,108430,108,12,,,,,1343484,2,C1,70.692,6,35.346
ALB,red_bull,Silverstone Circuit,70th Anniversary Grand Prix,1035,16,1:34.029,94029,94,12,,,,,1147028,2,C2,70.692,6,35.346
ALB,red_bull,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:25.421,85421,85,12,,,,,942620,1,C3,55.86,12,55.86
ALB,red_bull,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,7,2:54.912,174912,174,12,,,,,1277886,2,C3,84.048,1,7.004
ALB,red_bull,Autodromo Nazionale di Monza,Italian Grand Prix,1038,14,1:26.273,86273,86,12,,,,,962779,1,C4,69.516,12,69.516
ALB,red_bull,Autodromo Internazionale del Mugello,Tuscan Grand Prix,1039,7,1:24.049,84049,84,12,,,,,4588551,3,C4,62.94,4,20.98
ALB,red_bull,Sochi Autodrom,Russian Grand Prix,1040,16,1:42.925,102925,102,12,,,,,1627782,2,C3,70.176,11,64.328
ALB,red_bull,Nürburgring,Eifel Grand Prix,1041,14,1:32.626,92626,92,12,,,,,1061098,2,C3,61.776,5,25.74
ALB,red_bull,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,11,1:24.036,84036,84,12,,,,,948401,1,C3,55.836,12,55.836
ALB,red_bull,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,6,1:20.481,80481,80,12,,,,,897788,1,C4,58.908,12,58.908
ALB,red_bull,Istanbul Park,Turkish Grand Prix,1044,1,1:50.231,110231,110,12,1,22.602,22602,22,1266577,1,WET,64.056,12,64.056
ALB,red_bull,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,4,2:27.288,147288,147,12,,,,,1227621,2,C3,66.648,2,11.108
ALB,red_bull,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:58.760,58760,58,13,,,,,890049,1,C3,46.059,13,46.059
ALB,red_bull,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.752,69752,69,13,,,,,845444,1,C4,56.134,13,56.134
ALB,red_bull,Red Bull Ring,Styrian Grand Prix,1032,4,1:09.703,69703,69,13,,,,,944948,1,C4,56.134,13,56.134
ALB,red_bull,Hungaroring,Hungarian Grand Prix,1033,8,1:24.018,84018,84,13,,,,,1191712,2,C3,56.953,10,43.81
ALB,red_bull,Silverstone Circuit,British Grand Prix,1034,14,2:07.837,127837,127,13,,,,,1451914,2,C1,76.583,7,41.237
ALB,red_bull,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:34.436,94436,94,13,,,,,1241057,2,C2,76.583,7,41.237
ALB,red_bull,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:25.276,85276,85,13,,,,,1028041,1,C3,60.515,13,60.515
ALB,red_bull,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,7,2:58.792,178792,178,13,,,,,1452798,2,C3,91.052,2,14.008
ALB,red_bull,Autodromo Nazionale di Monza,Italian Grand Prix,1038,14,1:26.382,86382,86,13,,,,,1049052,1,C4,75.309,13,75.309
ALB,red_bull,Autodromo Internazionale del Mugello,Tuscan Grand Prix,1039,7,1:23.966,83966,83,13,,,,,4672600,3,C4,68.185,5,26.225
ALB,red_bull,Sochi Autodrom,Russian Grand Prix,1040,16,1:42.063,102063,102,13,,,,,1730707,2,C3,76.024,12,70.176
ALB,red_bull,Nürburgring,Eifel Grand Prix,1041,12,1:32.477,92477,92,13,,,,,1153724,2,C3,66.924,6,30.888
ALB,red_bull,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,11,1:23.596,83596,83,13,,,,,1032437,1,C3,60.489,13,60.489
ALB,red_bull,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,5,1:20.634,80634,80,13,,,,,978269,1,C4,63.817,13,63.817
ALB,red_bull,Istanbul Park,Turkish Grand Prix,1044,6,2:13.494,133494,133,13,,,,,1487039,2,INTER,69.394,1,5.338
ALB,red_bull,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,4,2:33.008,153008,153,13,,,,,1374909,2,C3,72.202,3,16.662
ALB,red_bull,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:58.852,58852,58,14,,,,,948809,1,C3,49.602,14,49.602
ALB,red_bull,Red Bull Ring,Austrian Grand Prix,1031,3,1:10.010,70010,70,14,,,,,915196,1,C4,60.452,14,60.452
ALB,red_bull,Red Bull Ring,Styrian Grand Prix,1032,4,1:09.771,69771,69,14,,,,,1014651,1,C4,60.452,14,60.452
ALB,red_bull,Hungaroring,Hungarian Grand Prix,1033,8,1:24.395,84395,84,14,,,,,1275730,2,C3,61.334,11,48.191
ALB,red_bull,Silverstone Circuit,British Grand Prix,1034,14,2:05.744,125744,125,14,,,,,1579751,2,C1,82.474,8,47.128
ALB,red_bull,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:32.244,92244,92,14,,,,,1335493,2,C2,82.474,8,47.128
ALB,red_bull,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:25.350,85350,85,14,,,,,1113317,1,C3,65.17,14,65.17
ALB,red_bull,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,7,2:41.060,161060,161,14,,,,,1631590,2,C3,98.056,3,21.012
ALB,red_bull,Autodromo Nazionale di Monza,Italian Grand Prix,1038,14,1:26.530,86530,86,14,,,,,1135434,1,C4,81.102,14,81.102
ALB,red_bull,Autodromo Internazionale del Mugello,Tuscan Grand Prix,1039,7,1:23.793,83793,83,14,,,,,4756566,3,C4,73.43,6,31.47
ALB,red_bull,Sochi Autodrom,Russian Grand Prix,1040,16,1:42.040,102040,102,14,,,,,1832770,2,C3,81.872,13,76.024
ALB,red_bull,Nürburgring,Eifel Grand Prix,1041,12,1:33.516,93516,93,14,,,,,1246201,2,C3,72.072,7,36.036
ALB,red_bull,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,10,1:23.956,83956,83,14,,,,,1116033,1,C3,65.142,14,65.142
ALB,red_bull,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,6,1:25.159,85159,85,14,1,29.77,29770,29,1058903,1,C4,68.726,14,68.726
ALB,red_bull,Istanbul Park,Turkish Grand Prix,1044,6,2:06.329,126329,126,14,,,,,1620533,2,INTER,74.732,2,10.676
ALB,red_bull,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,4,1:43.243,103243,103,14,,,,,1527917,2,C3,77.756,4,22.216
ALB,red_bull,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:58.920,58920,58,15,,,,,1007661,1,C3,53.145,15,53.145
ALB,red_bull,Red Bull Ring,Austrian Grand Prix,1031,3,1:10.108,70108,70,15,,,,,985206,1,C4,64.77,15,64.77
ALB,red_bull,Red Bull Ring,Styrian Grand Prix,1032,4,1:09.979,69979,69,15,,,,,1084422,1,C4,64.77,15,64.77
ALB,red_bull,Hungaroring,Hungarian Grand Prix,1033,8,1:24.419,84419,84,15,,,,,1360125,2,C3,65.715,12,52.572
ALB,red_bull,Silverstone Circuit,British Grand Prix,1034,14,2:32.218,152218,152,15,,,,,1705495,2,C1,88.365,9,53.019
ALB,red_bull,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:32.269,92269,92,15,,,,,1427737,2,C2,88.365,9,53.019
ALB,red_bull,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:25.469,85469,85,15,,,,,1198667,1,C3,69.825,15,69.825
ALB,red_bull,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,7,1:52.032,112032,112,15,,,,,1792650,2,C3,105.06,4,28.016
ALB,red_bull,Autodromo Nazionale di Monza,Italian Grand Prix,1038,14,1:26.510,86510,86,15,,,,,1221964,1,C4,86.895,15,86.895
ALB,red_bull,Autodromo Internazionale del Mugello,Tuscan Grand Prix,1039,7,1:23.917,83917,83,15,,,,,4840359,3,C4,78.675,7,36.715
ALB,red_bull,Sochi Autodrom,Russian Grand Prix,1040,16,1:42.320,102320,102,15,,,,,1934810,2,C3,87.72,14,81.872
ALB,red_bull,Nürburgring,Eifel Grand Prix,1041,11,1:35.335,95335,95,15,,,,,1339717,2,C3,77.22,8,41.184
ALB,red_bull,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,10,1:23.693,83693,83,15,,,,,1199989,1,C3,69.795,15,69.795
ALB,red_bull,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,12,1:44.141,104141,104,15,,,,,1229221,2,C2,73.635,1,4.909
ALB,red_bull,Istanbul Park,Turkish Grand Prix,1044,5,1:51.892,111892,111,15,,,,,1746862,2,INTER,80.07,3,16.014
ALB,red_bull,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,4,1:42.429,102429,102,15,,,,,1631160,2,C3,83.31,5,27.77
ALB,red_bull,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:58.745,58745,58,16,,,,,1066581,1,C3,56.688,16,56.688
ALB,red_bull,Red Bull Ring,Austrian Grand Prix,1031,3,1:10.082,70082,70,16,,,,,1055314,1,C4,69.088,16,69.088
ALB,red_bull,Red Bull Ring,Styrian Grand Prix,1032,4,1:09.589,69589,69,16,,,,,1154401,1,C4,69.088,16,69.088
ALB,red_bull,Hungaroring,Hungarian Grand Prix,1033,8,1:24.418,84418,84,16,,,,,1444544,2,C3,70.096,13,56.953
ALB,red_bull,Silverstone Circuit,British Grand Prix,1034,14,2:39.745,159745,159,16,,,,,1857713,2,C1,94.256,10,58.91
ALB,red_bull,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:32.740,92740,92,16,,,,,1520006,2,C2,94.256,10,58.91
ALB,red_bull,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,6,1:25.634,85634,85,16,,,,,1284136,1,C3,74.48,16,74.48
ALB,red_bull,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,7,1:51.343,111343,111,16,,,,,1904682,2,C3,112.064,5,35.02
ALB,red_bull,Autodromo Nazionale di Monza,Italian Grand Prix,1038,14,1:26.407,86407,86,16,,,,,1308474,1,C4,92.688,16,92.688
ALB,red_bull,Autodromo Internazionale del Mugello,Tuscan Grand Prix,1039,7,1:24.336,84336,84,16,,,,,4924276,3,C4,83.92,8,41.96
ALB,red_bull,Sochi Autodrom,Russian Grand Prix,1040,15,1:42.402,102402,102,16,,,,,2037130,2,C3,93.568,15,87.72
ALB,red_bull,Nürburgring,Eifel Grand Prix,1041,10,1:52.436,112436,112,16,,,,,1435052,2,C3,82.368,9,46.332
ALB,red_bull,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,10,1:23.917,83917,83,16,,,,,1283682,1,C3,74.448,16,74.448
ALB,red_bull,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,12,1:20.731,80731,80,16,,,,,1333362,2,C2,78.544,2,9.818
ALB,red_bull,Istanbul Park,Turkish Grand Prix,1044,4,1:45.092,105092,105,16,,,,,1858754,2,INTER,85.408,4,21.352
ALB,red_bull,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,4,1:42.735,102735,102,16,,,,,1733589,2,C3,88.864,6,33.324
ALB,red_bull,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:58.890,58890,58,17,,,,,1125326,1,C3,60.231,17,60.231
ALB,red_bull,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.823,69823,69,17,,,,,1125396,1,C4,73.406,17,73.406
ALB,red_bull,Red Bull Ring,Styrian Grand Prix,1032,4,1:09.640,69640,69,17,,,,,1223990,1,C4,73.406,17,73.406
ALB,red_bull,Hungaroring,Hungarian Grand Prix,1033,8,1:24.394,84394,84,17,,,,,1528962,2,C3,74.477,14,61.334
ALB,red_bull,Silverstone Circuit,British Grand Prix,1034,14,2:33.881,153881,153,17,,,,,2017458,2,C1,100.147,11,64.801
ALB,red_bull,Silverstone Circuit,70th Anniversary Grand Prix,1035,15,1:33.676,93676,93,17,,,,,1612746,2,C2,100.147,11,64.801
ALB,red_bull,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,8,1:29.223,89223,89,17,1,21.663,21663,21,1369770,1,C3,79.135,17,79.135
ALB,red_bull,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,6,1:51.224,111224,111,17,,,,,2016025,2,C3,119.068,6,42.024
ALB,red_bull,Autodromo Nazionale di Monza,Italian Grand Prix,1038,13,1:26.535,86535,86,17,,,,,1394881,1,C4,98.481,17,98.481
ALB,red_bull,Autodromo Internazionale del Mugello,Tuscan Grand Prix,1039,7,1:24.072,84072,84,17,,,,,5008612,3,C4,89.165,9,47.205
ALB,red_bull,Sochi Autodrom,Russian Grand Prix,1040,14,1:41.752,101752,101,17,,,,,2139532,2,C3,99.416,16,93.568
ALB,red_bull,Nürburgring,Eifel Grand Prix,1041,10,1:33.090,93090,93,17,,,,,1547488,2,C3,87.516,10,51.48
ALB,red_bull,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,10,1:23.280,83280,83,17,,,,,1367599,1,C3,79.101,17,79.101
ALB,red_bull,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,12,1:20.153,80153,80,17,,,,,1414093,2,C2,83.453,3,14.727
ALB,red_bull,Istanbul Park,Turkish Grand Prix,1044,4,1:43.350,103350,103,17,,,,,1963846,2,INTER,90.746,5,26.69
ALB,red_bull,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,4,1:42.572,102572,102,17,,,,,1836324,2,C3,94.418,7,38.878
ALB,red_bull,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:59.241,59241,59,18,,,,,1184216,1,C3,63.774,18,63.774
ALB,red_bull,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.907,69907,69,18,,,,,1195219,1,C4,77.724,18,77.724
ALB,red_bull,Red Bull Ring,Styrian Grand Prix,1032,4,1:09.590,69590,69,18,,,,,1293630,1,C4,77.724,18,77.724
ALB,red_bull,Hungaroring,Hungarian Grand Prix,1033,7,1:23.014,83014,83,18,,,,,1613356,2,C3,78.858,15,65.715
ALB,red_bull,Silverstone Circuit,British Grand Prix,1034,14,2:09.712,129712,129,18,,,,,2171339,2,C1,106.038,12,70.692
ALB,red_bull,Silverstone Circuit,70th Anniversary Grand Prix,1035,14,1:33.557,93557,93,18,,,,,1706422,2,C2,106.038,12,70.692
ALB,red_bull,Circuit de Barcelona-Catalunya,Spanish Grand Prix,1036,16,1:43.239,103239,103,18,,,,,1548216,2,C1,83.79,1,4.655
ALB,red_bull,Circuit de Spa-Francorchamps,Belgian Grand Prix,1037,6,1:49.565,109565,109,18,,,,,2127249,2,C3,126.072,7,49.028
ALB,red_bull,Autodromo Nazionale di Monza,Italian Grand Prix,1038,12,1:25.826,85826,85,18,,,,,1481416,1,C4,104.274,18,104.274
ALB,red_bull,Autodromo Internazionale del Mugello,Tuscan Grand Prix,1039,6,1:23.390,83390,83,18,,,,,5092684,3,C4,94.41,10,52.45
ALB,red_bull,Sochi Autodrom,Russian Grand Prix,1040,13,1:41.222,101222,101,18,,,,,2241284,2,C3,105.264,17,99.416
ALB,red_bull,Nürburgring,Eifel Grand Prix,1041,9,1:33.005,93005,93,18,,,,,1640578,2,C3,92.664,11,56.628
ALB,red_bull,Autódromo Internacional do Algarve,Portuguese Grand Prix,1042,8,1:23.679,83679,83,18,,,,,1450879,1,C3,83.754,18,83.754
ALB,red_bull,Autodromo Enzo e Dino Ferrari,Emilia Romagna Grand Prix,1043,11,1:19.916,79916,79,18,,,,,1494246,2,C2,88.362,4,19.636
ALB,red_bull,Istanbul Park,Turkish Grand Prix,1044,3,1:42.525,102525,102,18,,,,,2067196,2,INTER,96.084,6,32.028
ALB,red_bull,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,4,1:42.322,102322,102,18,,,,,1938896,2,C3,99.972,8,44.432
