,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
845,0 days 01:41:15.737000,88,0 days 00:01:48.650000,36.0,4.0,,,0 days 00:00:38.586000,0 days 00:00:43.826000,0 days 00:00:26.238000,0 days 01:40:05.673000,0 days 01:40:49.499000,0 days 01:41:15.737000,196.0,208.0,297.0,307.0,MEDIUM,13.0,True,0 days 01:39:27.087000,Williams,KUB,1,True,2019-04-28 13:19:27.334
846,0 days 01:43:04.974000,88,0 days 00:01:49.237000,37.0,4.0,,,0 days 00:00:38.766000,0 days 00:00:44.201000,0 days 00:00:26.270000,0 days 01:41:54.503000,0 days 01:42:38.704000,0 days 01:43:04.974000,192.0,214.0,295.0,306.0,MEDIUM,14.0,True,0 days 01:41:15.737000,Williams,KUB,1,True,2019-04-28 13:21:15.984
847,0 days 01:45:20.719000,88,0 days 00:02:15.745000,38.0,4.0,,,0 days 00:00:39.353000,0 days 00:00:57.066000,0 days 00:00:39.326000,0 days 01:43:44.327000,0 days 01:44:41.393000,0 days 01:45:20.719000,173.0,151.0,203.0,186.0,MEDIUM,15.0,True,0 days 01:43:04.974000,Williams,KUB,26,False,2019-04-28 13:23:05.221
848,0 days 01:47:36.537000,88,0 days 00:02:15.818000,39.0,4.0,,,0 days 00:00:52.057000,0 days 00:00:56.637000,0 days 00:00:27.124000,0 days 01:46:12.776000,0 days 01:47:09.413000,0 days 01:47:36.537000,138.0,156.0,308.0,305.0,MEDIUM,16.0,True,0 days 01:45:20.719000,Williams,KUB,67,False,2019-04-28 13:25:20.966
849,0 days 01:49:28.273000,88,0 days 00:01:51.736000,40.0,4.0,,,0 days 00:00:40.031000,0 days 00:00:45.301000,0 days 00:00:26.404000,0 days 01:48:16.568000,0 days 01:49:01.869000,0 days 01:49:28.273000,190.0,205.0,302.0,305.0,MEDIUM,17.0,True,0 days 01:47:36.537000,Williams,KUB,1,True,2019-04-28 13:27:36.784
850,0 days 01:51:20.443000,88,0 days 00:01:52.170000,41.0,4.0,,,0 days 00:00:40.779000,0 days 00:00:45.124000,0 days 00:00:26.267000,0 days 01:50:09.052000,0 days 01:50:54.176000,0 days 01:51:20.443000,188.0,204.0,297.0,307.0,MEDIUM,18.0,True,0 days 01:49:28.273000,Williams,KUB,1,True,2019-04-28 13:29:28.520
851,0 days 01:53:15.674000,88,0 days 00:01:55.231000,42.0,4.0,,0 days 01:53:14.462000,0 days 00:00:39.616000,0 days 00:00:44.546000,0 days 00:00:31.069000,0 days 01:52:00.059000,0 days 01:52:44.605000,0 days 01:53:15.674000,196.0,208.0,,307.0,MEDIUM,19.0,True,0 days 01:51:20.443000,Williams,KUB,1,False,2019-04-28 13:31:20.690
852,0 days 01:55:23.280000,88,0 days 00:02:07.606000,43.0,5.0,0 days 01:53:35.176000,,0 days 00:00:56.623000,0 days 00:00:44.677000,0 days 00:00:26.306000,0 days 01:54:12.297000,0 days 01:54:56.974000,0 days 01:55:23.280000,192.0,210.0,293.0,306.0,SOFT,1.0,True,0 days 01:53:15.674000,Williams,KUB,1,False,2019-04-28 13:33:15.921
853,0 days 01:57:11.370000,88,0 days 00:01:48.090000,44.0,5.0,,,0 days 00:00:38.423000,0 days 00:00:43.553000,0 days 00:00:26.114000,0 days 01:56:01.703000,0 days 01:56:45.256000,0 days 01:57:11.370000,205.0,215.0,297.0,307.0,SOFT,2.0,True,0 days 01:55:23.280000,Williams,KUB,1,True,2019-04-28 13:35:23.527
854,0 days 01:58:59.079000,88,0 days 00:01:47.709000,45.0,5.0,,,0 days 00:00:38.346000,0 days 00:00:43.276000,0 days 00:00:26.087000,0 days 01:57:49.716000,0 days 01:58:32.992000,0 days 01:58:59.079000,202.0,222.0,298.0,304.0,SOFT,3.0,True,0 days 01:57:11.370000,Williams,KUB,1,True,2019-04-28 13:37:11.617
855,0 days 02:00:47.522000,88,0 days 00:01:48.443000,46.0,5.0,,,0 days 00:00:38.506000,0 days 00:00:43.780000,0 days 00:00:26.157000,0 days 01:59:37.585000,0 days 02:00:21.365000,0 days 02:00:47.522000,198.0,208.0,308.0,306.0,SOFT,4.0,True,0 days 01:58:59.079000,Williams,KUB,1,True,2019-04-28 13:38:59.326
856,0 days 02:02:36.511000,88,0 days 00:01:48.989000,47.0,5.0,,,0 days 00:00:38.591000,0 days 00:00:44.052000,0 days 00:00:26.346000,0 days 02:01:26.113000,0 days 02:02:10.165000,0 days 02:02:36.511000,197.0,203.0,295.0,305.0,SOFT,5.0,True,0 days 02:00:47.522000,Williams,KUB,1,True,2019-04-28 13:40:47.769
857,0 days 02:04:26.621000,88,0 days 00:01:50.110000,48.0,5.0,,,0 days 00:00:39.412000,0 days 00:00:44.293000,0 days 00:00:26.405000,0 days 02:03:15.923000,0 days 02:04:00.216000,0 days 02:04:26.621000,189.0,214.0,295.0,302.0,SOFT,6.0,True,0 days 02:02:36.511000,Williams,KUB,1,True,2019-04-28 13:42:36.758
858,0 days 02:06:16.784000,88,0 days 00:01:50.163000,49.0,5.0,,,0 days 00:00:39.046000,0 days 00:00:44.610000,0 days 00:00:26.507000,0 days 02:05:05.667000,0 days 02:05:50.277000,0 days 02:06:16.784000,196.0,211.0,296.0,301.0,SOFT,7.0,True,0 days 02:04:26.621000,Williams,KUB,1,True,2019-04-28 13:44:26.868
859,0 days 00:35:42.833000,7,,1.0,2.0,0 days 00:33:52.591000,0 days 00:32:27.543000,,0 days 00:00:47.435000,0 days 00:00:25.942000,,0 days 00:35:16.926000,0 days 00:35:42.987000,180.0,214.0,319.0,317.0,SOFT,4.0,False,0 days 00:33:37.411000,Alfa Romeo,RAI,1,False,2019-04-28 12:13:37.658
860,0 days 00:37:33.562000,7,0 days 00:01:50.729000,2.0,2.0,,,0 days 00:00:39.481000,0 days 00:00:45.536000,0 days 00:00:25.712000,0 days 00:36:22.314000,0 days 00:37:07.850000,0 days 00:37:33.562000,189.0,205.0,324.0,320.0,SOFT,5.0,False,0 days 00:35:42.833000,Alfa Romeo,RAI,1,True,2019-04-28 12:15:43.080
861,0 days 00:39:23.726000,7,0 days 00:01:50.164000,3.0,2.0,,,0 days 00:00:39.774000,0 days 00:00:44.987000,0 days 00:00:25.403000,0 days 00:38:13.336000,0 days 00:38:58.323000,0 days 00:39:23.726000,192.0,203.0,352.0,324.0,SOFT,6.0,False,0 days 00:37:33.562000,Alfa Romeo,RAI,1,True,2019-04-28 12:17:33.809
862,0 days 00:41:14.940000,7,0 days 00:01:51.214000,4.0,2.0,,,0 days 00:00:39.953000,0 days 00:00:45.651000,0 days 00:00:25.610000,0 days 00:40:03.679000,0 days 00:40:49.330000,0 days 00:41:14.940000,183.0,194.0,333.0,318.0,SOFT,7.0,False,0 days 00:39:23.726000,Alfa Romeo,RAI,1,True,2019-04-28 12:19:23.973
863,0 days 00:43:08.262000,7,0 days 00:01:53.322000,5.0,2.0,,,0 days 00:00:40.522000,0 days 00:00:47.316000,0 days 00:00:25.484000,0 days 00:41:55.462000,0 days 00:42:42.778000,0 days 00:43:08.262000,179.0,179.0,346.0,325.0,SOFT,8.0,False,0 days 00:41:14.940000,Alfa Romeo,RAI,1,True,2019-04-28 12:21:15.187
864,0 days 00:45:09.932000,7,0 days 00:02:01.670000,6.0,2.0,,0 days 00:45:08.693000,0 days 00:00:42.308000,0 days 00:00:48.201000,0 days 00:00:31.161000,0 days 00:43:50.570000,0 days 00:44:38.771000,0 days 00:45:09.932000,164.0,201.0,,318.0,SOFT,9.0,False,0 days 00:43:08.262000,Alfa Romeo,RAI,1,False,2019-04-28 12:23:08.509
865,0 days 00:47:16.457000,7,0 days 00:02:06.525000,7.0,3.0,0 days 00:45:30.060000,,0 days 00:00:56.182000,0 days 00:00:44.338000,0 days 00:00:26.005000,0 days 00:46:06.114000,0 days 00:46:50.452000,0 days 00:47:16.457000,199.0,211.0,312.0,311.0,MEDIUM,1.0,True,0 days 00:45:09.932000,Alfa Romeo,RAI,1,False,2019-04-28 12:25:10.179
866,0 days 00:49:05.939000,7,0 days 00:01:49.482000,8.0,3.0,,,0 days 00:00:39.028000,0 days 00:00:44.313000,0 days 00:00:26.141000,0 days 00:47:55.485000,0 days 00:48:39.798000,0 days 00:49:05.939000,202.0,213.0,312.0,313.0,MEDIUM,2.0,True,0 days 00:47:16.457000,Alfa Romeo,RAI,1,True,2019-04-28 12:27:16.704
867,0 days 00:50:55.196000,7,0 days 00:01:49.257000,9.0,3.0,,,0 days 00:00:38.981000,0 days 00:00:44.419000,0 days 00:00:25.857000,0 days 00:49:44.920000,0 days 00:50:29.339000,0 days 00:50:55.196000,188.0,210.0,317.0,314.0,MEDIUM,3.0,True,0 days 00:49:05.939000,Alfa Romeo,RAI,1,True,2019-04-28 12:29:06.186
868,0 days 00:52:44.395000,7,0 days 00:01:49.199000,10.0,3.0,,,0 days 00:00:38.980000,0 days 00:00:44.345000,0 days 00:00:25.874000,0 days 00:51:34.176000,0 days 00:52:18.521000,0 days 00:52:44.395000,208.0,208.0,317.0,314.0,MEDIUM,4.0,True,0 days 00:50:55.196000,Alfa Romeo,RAI,1,True,2019-04-28 12:30:55.443
869,0 days 00:54:33.361000,7,0 days 00:01:48.966000,11.0,3.0,,,0 days 00:00:39.024000,0 days 00:00:44.076000,0 days 00:00:25.866000,0 days 00:53:23.419000,0 days 00:54:07.495000,0 days 00:54:33.361000,194.0,209.0,309.0,313.0,MEDIUM,5.0,True,0 days 00:52:44.395000,Alfa Romeo,RAI,1,True,2019-04-28 12:32:44.642
870,0 days 00:56:22.204000,7,0 days 00:01:48.843000,12.0,3.0,,,0 days 00:00:38.909000,0 days 00:00:43.987000,0 days 00:00:25.947000,0 days 00:55:12.270000,0 days 00:55:56.257000,0 days 00:56:22.204000,198.0,212.0,320.0,315.0,MEDIUM,6.0,True,0 days 00:54:33.361000,Alfa Romeo,RAI,1,True,2019-04-28 12:34:33.608
871,0 days 00:58:10.827000,7,0 days 00:01:48.623000,13.0,3.0,,,0 days 00:00:38.848000,0 days 00:00:44.472000,0 days 00:00:25.303000,0 days 00:57:01.052000,0 days 00:57:45.524000,0 days 00:58:10.827000,190.0,209.0,337.0,325.0,MEDIUM,7.0,True,0 days 00:56:22.204000,Alfa Romeo,RAI,1,True,2019-04-28 12:36:22.451
872,0 days 01:00:00.275000,7,0 days 00:01:49.448000,14.0,3.0,,,0 days 00:00:38.938000,0 days 00:00:44.865000,0 days 00:00:25.645000,0 days 00:58:49.765000,0 days 00:59:34.630000,0 days 01:00:00.275000,191.0,194.0,325.0,327.0,MEDIUM,8.0,True,0 days 00:58:10.827000,Alfa Romeo,RAI,1,True,2019-04-28 12:38:11.074
873,0 days 01:01:49.183000,7,0 days 00:01:48.908000,15.0,3.0,,,0 days 00:00:38.738000,0 days 00:00:44.206000,0 days 00:00:25.964000,0 days 01:00:39.013000,0 days 01:01:23.219000,0 days 01:01:49.183000,203.0,212.0,310.0,312.0,MEDIUM,9.0,True,0 days 01:00:00.275000,Alfa Romeo,RAI,1,True,2019-04-28 12:40:00.522
874,0 days 01:03:38.298000,7,0 days 00:01:49.115000,16.0,3.0,,,0 days 00:00:39.070000,0 days 00:00:44.074000,0 days 00:00:25.971000,0 days 01:02:28.253000,0 days 01:03:12.327000,0 days 01:03:38.298000,195.0,212.0,313.0,312.0,MEDIUM,10.0,True,0 days 01:01:49.183000,Alfa Romeo,RAI,1,True,2019-04-28 12:41:49.430
875,0 days 01:05:27.776000,7,0 days 00:01:49.478000,17.0,3.0,,,0 days 00:00:39.039000,0 days 00:00:44.514000,0 days 00:00:25.925000,0 days 01:04:17.337000,0 days 01:05:01.851000,0 days 01:05:27.776000,193.0,216.0,315.0,314.0,MEDIUM,11.0,True,0 days 01:03:38.298000,Alfa Romeo,RAI,1,True,2019-04-28 12:43:38.545
876,0 days 01:07:16.271000,7,0 days 00:01:48.495000,18.0,3.0,,,0 days 00:00:38.834000,0 days 00:00:43.797000,0 days 00:00:25.864000,0 days 01:06:06.610000,0 days 01:06:50.407000,0 days 01:07:16.271000,201.0,212.0,310.0,314.0,MEDIUM,12.0,True,0 days 01:05:27.776000,Alfa Romeo,RAI,1,True,2019-04-28 12:45:28.023
877,0 days 01:09:06.152000,7,0 days 00:01:49.881000,19.0,3.0,,,0 days 00:00:39.846000,0 days 00:00:44.146000,0 days 00:00:25.889000,0 days 01:07:56.117000,0 days 01:08:40.263000,0 days 01:09:06.152000,199.0,208.0,312.0,316.0,MEDIUM,13.0,True,0 days 01:07:16.271000,Alfa Romeo,RAI,1,True,2019-04-28 12:47:16.518
878,0 days 01:10:57.041000,7,0 days 00:01:50.889000,20.0,3.0,,,0 days 00:00:40.358000,0 days 00:00:44.701000,0 days 00:00:25.830000,0 days 01:09:46.510000,0 days 01:10:31.211000,0 days 01:10:57.041000,196.0,206.0,310.0,317.0,MEDIUM,14.0,True,0 days 01:09:06.152000,Alfa Romeo,RAI,1,True,2019-04-28 12:49:06.399
879,0 days 01:12:45.646000,7,0 days 00:01:48.605000,21.0,3.0,,,0 days 00:00:38.852000,0 days 00:00:44.011000,0 days 00:00:25.742000,0 days 01:11:35.893000,0 days 01:12:19.904000,0 days 01:12:45.646000,,207.0,316.0,316.0,MEDIUM,15.0,True,0 days 01:10:57.041000,Alfa Romeo,RAI,1,True,2019-04-28 12:50:57.288
880,0 days 01:14:34.242000,7,0 days 00:01:48.596000,22.0,3.0,,,0 days 00:00:38.817000,0 days 00:00:44.050000,0 days 00:00:25.729000,0 days 01:13:24.463000,0 days 01:14:08.513000,0 days 01:14:34.242000,201.0,216.0,319.0,316.0,MEDIUM,16.0,True,0 days 01:12:45.646000,Alfa Romeo,RAI,1,True,2019-04-28 12:52:45.893
881,0 days 01:16:22.733000,7,0 days 00:01:48.491000,23.0,3.0,,,0 days 00:00:38.705000,0 days 00:00:44.012000,0 days 00:00:25.774000,0 days 01:15:12.947000,0 days 01:15:56.959000,0 days 01:16:22.733000,191.0,204.0,320.0,317.0,MEDIUM,17.0,True,0 days 01:14:34.242000,Alfa Romeo,RAI,1,True,2019-04-28 12:54:34.489
882,0 days 01:18:11.761000,7,0 days 00:01:49.028000,24.0,3.0,,,0 days 00:00:38.870000,0 days 00:00:44.379000,0 days 00:00:25.779000,0 days 01:17:01.603000,0 days 01:17:45.982000,0 days 01:18:11.761000,199.0,196.0,320.0,315.0,MEDIUM,18.0,True,0 days 01:16:22.733000,Alfa Romeo,RAI,1,True,2019-04-28 12:56:22.980
883,0 days 01:20:00.111000,7,0 days 00:01:48.350000,25.0,3.0,,,0 days 00:00:38.725000,0 days 00:00:44.128000,0 days 00:00:25.497000,0 days 01:18:50.486000,0 days 01:19:34.614000,0 days 01:20:00.111000,198.0,205.0,337.0,320.0,MEDIUM,19.0,True,0 days 01:18:11.761000,Alfa Romeo,RAI,1,True,2019-04-28 12:58:12.008
884,0 days 01:21:48.503000,7,0 days 00:01:48.392000,26.0,3.0,,,0 days 00:00:39.042000,0 days 00:00:44.135000,0 days 00:00:25.215000,0 days 01:20:39.153000,0 days 01:21:23.288000,0 days 01:21:48.503000,195.0,205.0,341.0,322.0,MEDIUM,20.0,True,0 days 01:20:00.111000,Alfa Romeo,RAI,1,True,2019-04-28 13:00:00.358
885,0 days 01:23:36.476000,7,0 days 00:01:47.973000,27.0,3.0,,,0 days 00:00:38.285000,0 days 00:00:43.845000,0 days 00:00:25.843000,0 days 01:22:26.788000,0 days 01:23:10.633000,0 days 01:23:36.476000,200.0,217.0,313.0,313.0,MEDIUM,21.0,True,0 days 01:21:48.503000,Alfa Romeo,RAI,1,True,2019-04-28 13:01:48.750
886,0 days 01:25:24.962000,7,0 days 00:01:48.486000,28.0,3.0,,,0 days 00:00:38.488000,0 days 00:00:44.109000,0 days 00:00:25.889000,0 days 01:24:14.964000,0 days 01:24:59.073000,0 days 01:25:24.962000,204.0,212.0,312.0,313.0,MEDIUM,22.0,True,0 days 01:23:36.476000,Alfa Romeo,RAI,1,True,2019-04-28 13:03:36.723
887,0 days 01:27:12.514000,7,0 days 00:01:47.552000,29.0,3.0,,,0 days 00:00:38.320000,0 days 00:00:43.473000,0 days 00:00:25.759000,0 days 01:26:03.282000,0 days 01:26:46.755000,0 days 01:27:12.514000,209.0,216.0,317.0,312.0,MEDIUM,23.0,True,0 days 01:25:24.962000,Alfa Romeo,RAI,1,True,2019-04-28 13:05:25.209
888,0 days 01:29:00.118000,7,0 days 00:01:47.604000,30.0,3.0,,,0 days 00:00:38.368000,0 days 00:00:43.386000,0 days 00:00:25.850000,0 days 01:27:50.882000,0 days 01:28:34.268000,0 days 01:29:00.118000,201.0,215.0,317.0,312.0,MEDIUM,24.0,True,0 days 01:27:12.514000,Alfa Romeo,RAI,1,True,2019-04-28 13:07:12.761
889,0 days 01:30:48.823000,7,0 days 00:01:48.705000,31.0,3.0,,,0 days 00:00:39.239000,0 days 00:00:43.528000,0 days 00:00:25.938000,0 days 01:29:39.357000,0 days 01:30:22.885000,0 days 01:30:48.823000,203.0,215.0,316.0,311.0,MEDIUM,25.0,True,0 days 01:29:00.118000,Alfa Romeo,RAI,2,True,2019-04-28 13:09:00.365
890,0 days 01:32:36.263000,7,0 days 00:01:47.440000,32.0,3.0,,,0 days 00:00:38.190000,0 days 00:00:43.388000,0 days 00:00:25.862000,0 days 01:31:27.013000,0 days 01:32:10.401000,0 days 01:32:36.263000,201.0,219.0,315.0,312.0,MEDIUM,26.0,True,0 days 01:30:48.823000,Alfa Romeo,RAI,2,True,2019-04-28 13:10:49.070
891,0 days 01:34:23.899000,7,0 days 00:01:47.636000,33.0,3.0,,,0 days 00:00:38.374000,0 days 00:00:43.375000,0 days 00:00:25.887000,0 days 01:33:14.637000,0 days 01:33:58.012000,0 days 01:34:23.899000,215.0,216.0,316.0,312.0,MEDIUM,27.0,True,0 days 01:32:36.263000,Alfa Romeo,RAI,1,True,2019-04-28 13:12:36.510
892,0 days 01:36:11.469000,7,0 days 00:01:47.570000,34.0,3.0,,,0 days 00:00:38.275000,0 days 00:00:43.461000,0 days 00:00:25.834000,0 days 01:35:02.174000,0 days 01:35:45.635000,0 days 01:36:11.469000,207.0,223.0,317.0,313.0,MEDIUM,28.0,True,0 days 01:34:23.899000,Alfa Romeo,RAI,1,True,2019-04-28 13:14:24.146
893,0 days 01:37:58.913000,7,0 days 00:01:47.444000,35.0,3.0,,,0 days 00:00:38.242000,0 days 00:00:43.349000,0 days 00:00:25.853000,0 days 01:36:49.711000,0 days 01:37:33.060000,0 days 01:37:58.913000,218.0,219.0,316.0,311.0,MEDIUM,29.0,True,0 days 01:36:11.469000,Alfa Romeo,RAI,1,True,2019-04-28 13:16:11.716
894,0 days 01:39:46.117000,7,0 days 00:01:47.204000,36.0,3.0,,,0 days 00:00:38.105000,0 days 00:00:43.123000,0 days 00:00:25.976000,0 days 01:38:37.018000,0 days 01:39:20.141000,0 days 01:39:46.117000,207.0,233.0,315.0,311.0,MEDIUM,30.0,True,0 days 01:37:58.913000,Alfa Romeo,RAI,1,True,2019-04-28 13:17:59.160
895,0 days 01:41:33.967000,7,0 days 00:01:47.850000,37.0,3.0,,,0 days 00:00:38.232000,0 days 00:00:43.776000,0 days 00:00:25.842000,0 days 01:40:24.349000,0 days 01:41:08.125000,0 days 01:41:33.967000,194.0,216.0,316.0,312.0,MEDIUM,31.0,True,0 days 01:39:46.117000,Alfa Romeo,RAI,1,True,2019-04-28 13:19:46.364
896,0 days 01:43:21.214000,7,0 days 00:01:47.247000,38.0,3.0,,,0 days 00:00:38.140000,0 days 00:00:43.350000,0 days 00:00:25.757000,0 days 01:42:12.107000,0 days 01:42:55.457000,0 days 01:43:21.214000,206.0,214.0,315.0,310.0,MEDIUM,32.0,True,0 days 01:41:33.967000,Alfa Romeo,RAI,1,True,2019-04-28 13:21:34.214
897,0 days 01:45:40.084000,7,0 days 00:02:18.870000,39.0,3.0,,,0 days 00:00:46.385000,0 days 00:00:53.392000,0 days 00:00:39.093000,0 days 01:44:07.599000,0 days 01:45:00.991000,0 days 01:45:40.084000,129.0,158.0,218.0,165.0,MEDIUM,33.0,True,0 days 01:43:21.214000,Alfa Romeo,RAI,26,False,2019-04-28 13:23:21.461
898,0 days 01:47:52.023000,7,0 days 00:02:11.939000,40.0,3.0,,,0 days 00:00:52.566000,0 days 00:00:53.256000,0 days 00:00:26.117000,0 days 01:46:32.650000,0 days 01:47:25.906000,0 days 01:47:52.023000,131.0,214.0,311.0,308.0,MEDIUM,34.0,True,0 days 01:45:40.084000,Alfa Romeo,RAI,67,False,2019-04-28 13:25:40.331
899,0 days 01:49:39.596000,7,0 days 00:01:47.573000,41.0,3.0,,,0 days 00:00:38.236000,0 days 00:00:43.434000,0 days 00:00:25.903000,0 days 01:48:30.259000,0 days 01:49:13.693000,0 days 01:49:39.596000,206.0,223.0,314.0,309.0,MEDIUM,35.0,True,0 days 01:47:52.023000,Alfa Romeo,RAI,1,True,2019-04-28 13:27:52.270
900,0 days 01:51:26.554000,7,0 days 00:01:46.958000,42.0,3.0,,,0 days 00:00:37.819000,0 days 00:00:43.332000,0 days 00:00:25.807000,0 days 01:50:17.415000,0 days 01:51:00.747000,0 days 01:51:26.554000,209.0,215.0,315.0,311.0,MEDIUM,36.0,True,0 days 01:49:39.596000,Alfa Romeo,RAI,1,True,2019-04-28 13:29:39.843
901,0 days 01:53:13.634000,7,0 days 00:01:47.080000,43.0,3.0,,,0 days 00:00:38.076000,0 days 00:00:43.257000,0 days 00:00:25.747000,0 days 01:52:04.630000,0 days 01:52:47.887000,0 days 01:53:13.634000,206.0,216.0,316.0,313.0,MEDIUM,37.0,True,0 days 01:51:26.554000,Alfa Romeo,RAI,1,True,2019-04-28 13:31:26.801
902,0 days 01:55:01.067000,7,0 days 00:01:47.433000,44.0,3.0,,,0 days 00:00:38.220000,0 days 00:00:43.202000,0 days 00:00:26.011000,0 days 01:53:51.854000,0 days 01:54:35.056000,0 days 01:55:01.067000,204.0,218.0,314.0,308.0,MEDIUM,38.0,True,0 days 01:53:13.634000,Alfa Romeo,RAI,1,True,2019-04-28 13:33:13.881
903,0 days 01:56:51.213000,7,0 days 00:01:50.146000,45.0,3.0,,,0 days 00:00:41.329000,0 days 00:00:43.283000,0 days 00:00:25.534000,0 days 01:55:42.396000,0 days 01:56:25.679000,0 days 01:56:51.213000,189.0,216.0,318.0,315.0,MEDIUM,39.0,True,0 days 01:55:01.067000,Alfa Romeo,RAI,1,True,2019-04-28 13:35:01.314
904,0 days 01:58:39.571000,7,0 days 00:01:48.358000,46.0,3.0,,,0 days 00:00:39.074000,0 days 00:00:43.740000,0 days 00:00:25.544000,0 days 01:57:30.287000,0 days 01:58:14.027000,0 days 01:58:39.571000,172.0,216.0,319.0,315.0,MEDIUM,40.0,True,0 days 01:56:51.213000,Alfa Romeo,RAI,1,True,2019-04-28 13:36:51.460
905,0 days 02:00:26.114000,7,0 days 00:01:46.543000,47.0,3.0,,,0 days 00:00:38.014000,0 days 00:00:42.818000,0 days 00:00:25.711000,0 days 01:59:17.585000,0 days 02:00:00.403000,0 days 02:00:26.114000,208.0,225.0,318.0,314.0,MEDIUM,41.0,True,0 days 01:58:39.571000,Alfa Romeo,RAI,1,True,2019-04-28 13:38:39.818
906,0 days 02:02:12.593000,7,0 days 00:01:46.479000,48.0,3.0,,,0 days 00:00:37.876000,0 days 00:00:42.986000,0 days 00:00:25.617000,0 days 02:01:03.990000,0 days 02:01:46.976000,0 days 02:02:12.593000,207.0,211.0,317.0,313.0,MEDIUM,42.0,True,0 days 02:00:26.114000,Alfa Romeo,RAI,1,True,2019-04-28 13:40:26.361
907,0 days 02:03:59.261000,7,0 days 00:01:46.668000,49.0,3.0,,,0 days 00:00:37.948000,0 days 00:00:42.994000,0 days 00:00:25.726000,0 days 02:02:50.541000,0 days 02:03:33.535000,0 days 02:03:59.261000,203.0,221.0,316.0,313.0,MEDIUM,43.0,True,0 days 02:02:12.593000,Alfa Romeo,RAI,1,True,2019-04-28 13:42:12.840
908,0 days 02:05:45.832000,7,0 days 00:01:46.571000,50.0,3.0,,,0 days 00:00:38.134000,0 days 00:00:42.992000,0 days 00:00:25.445000,0 days 02:04:37.395000,0 days 02:05:20.387000,0 days 02:05:45.832000,,219.0,316.0,318.0,MEDIUM,44.0,True,0 days 02:03:59.261000,Alfa Romeo,RAI,1,True,2019-04-28 13:43:59.508
909,0 days 00:35:44.852000,10,,1.0,2.0,0 days 00:33:53.979000,0 days 00:32:29.260000,,0 days 00:00:47.198000,0 days 00:00:25.953000,,0 days 00:35:19.003000,0 days 00:35:45.245000,170.0,200.0,325.0,318.0,MEDIUM,1.0,True,0 days 00:33:37.411000,Red Bull,GAS,1,False,2019-04-28 12:13:37.658
910,0 days 00:37:37.995000,10,0 days 00:01:53.143000,2.0,2.0,,,0 days 00:00:41.019000,0 days 00:00:45.932000,0 days 00:00:26.192000,0 days 00:36:25.871000,0 days 00:37:11.803000,0 days 00:37:37.995000,186.0,209.0,326.0,320.0,MEDIUM,2.0,True,0 days 00:35:44.852000,Red Bull,GAS,1,True,2019-04-28 12:15:45.099
911,0 days 00:39:26.420000,10,0 days 00:01:48.425000,3.0,2.0,,,0 days 00:00:38.855000,0 days 00:00:43.860000,0 days 00:00:25.710000,0 days 00:38:16.850000,0 days 00:39:00.710000,0 days 00:39:26.420000,198.0,204.0,320.0,316.0,MEDIUM,3.0,True,0 days 00:37:37.995000,Red Bull,GAS,1,True,2019-04-28 12:17:38.242
912,0 days 00:41:14.977000,10,0 days 00:01:48.557000,4.0,2.0,,,0 days 00:00:38.680000,0 days 00:00:44.791000,0 days 00:00:25.086000,0 days 00:40:05.100000,0 days 00:40:49.891000,0 days 00:41:14.977000,195.0,190.0,340.0,329.0,MEDIUM,4.0,True,0 days 00:39:26.420000,Red Bull,GAS,1,True,2019-04-28 12:19:26.667
913,0 days 00:43:07.715000,10,0 days 00:01:52.738000,5.0,2.0,,,0 days 00:00:39.638000,0 days 00:00:47.643000,0 days 00:00:25.457000,0 days 00:41:54.615000,0 days 00:42:42.258000,0 days 00:43:07.715000,172.0,185.0,337.0,325.0,MEDIUM,5.0,True,0 days 00:41:14.977000,Red Bull,GAS,1,True,2019-04-28 12:21:15.224
914,0 days 00:44:59.838000,10,0 days 00:01:52.123000,6.0,2.0,,,0 days 00:00:40.915000,0 days 00:00:45.790000,0 days 00:00:25.418000,0 days 00:43:48.630000,0 days 00:44:34.420000,0 days 00:44:59.838000,182.0,194.0,326.0,330.0,MEDIUM,6.0,True,0 days 00:43:07.715000,Red Bull,GAS,1,True,2019-04-28 12:23:07.962
915,0 days 00:46:48.948000,10,0 days 00:01:49.110000,7.0,2.0,,,0 days 00:00:39.209000,0 days 00:00:44.061000,0 days 00:00:25.840000,0 days 00:45:39.047000,0 days 00:46:23.108000,0 days 00:46:48.948000,201.0,210.0,312.0,312.0,MEDIUM,7.0,True,0 days 00:44:59.838000,Red Bull,GAS,1,True,2019-04-28 12:25:00.085
916,0 days 00:48:37.959000,10,0 days 00:01:49.011000,8.0,2.0,,,0 days 00:00:38.433000,0 days 00:00:44.054000,0 days 00:00:26.524000,0 days 00:47:27.381000,0 days 00:48:11.435000,0 days 00:48:37.959000,202.0,214.0,320.0,317.0,MEDIUM,8.0,True,0 days 00:46:48.948000,Red Bull,GAS,1,True,2019-04-28 12:26:49.195
