code,circuit,gp,raceid,position,tm,ms,lap,box,accumulated,compound,stint
GIO,Red Bull Ring,Austrian Grand Prix,1031,13,2:02.702,122702,56,3,4351212,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,13,1:52.419,112419,57,,4596616,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,13,1:50.349,110349,58,,4709035,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,13,1:44.390,104390,59,,4819384,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,13,1:28.209,88209,60,,4923774,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:11.187,71187,61,,5011983,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.533,70533,62,,5083170,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,10,1:09.235,69235,63,,5153703,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,10,1:10.749,70749,64,,5222938,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,10,1:10.404,70404,65,,5293687,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,10,1:10.726,70726,66,,5364091,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,9,1:08.893,68893,67,,5434817,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.141,69141,68,,5503710,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.167,69167,69,,5572851,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,9,1:08.796,68796,70,,5642018,soft,stint_3
GIO,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.178,69178,71,,5710814,soft,stint_3
GRO,Red Bull Ring,Austrian Grand Prix,1031,18,1:21.365,81365,1,,0,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,18,1:13.534,73534,2,,81365,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,18,1:12.183,72183,3,,154899,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,18,1:11.576,71576,4,,227082,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,18,1:11.829,71829,5,,298658,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,18,1:11.868,71868,6,,370487,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,18,1:11.904,71904,7,,442355,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,18,1:12.008,72008,8,,514259,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,18,1:11.829,71829,9,,586267,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,18,1:11.843,71843,10,,658096,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,17,1:11.891,71891,11,,729939,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,17,1:11.615,71615,12,,801830,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,17,1:11.706,71706,13,,873445,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,17,1:11.437,71437,14,,945151,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,17,1:11.377,71377,15,,1016588,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,17,1:11.224,71224,16,,1087965,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,16,1:11.554,71554,17,,1159189,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,16,1:11.526,71526,18,,1230743,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,16,1:11.243,71243,19,,1302269,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,18,1:25.870,85870,20,1,1373512,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,17,1:32.297,92297,21,,1459382,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,17,1:12.924,72924,22,,1551679,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,17,1:14.399,74399,23,,1624603,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,17,1:11.061,71061,24,,1699002,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,16,1:31.223,91223,25,,1770063,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,16,1:35.554,95554,26,,1861286,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:44.706,104706,27,,1956840,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:32.143,92143,28,,2061546,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:11.366,71366,29,,2153689,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:11.083,71083,30,,2225055,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,14,1:11.070,71070,31,,2296138,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,14,1:10.909,70909,32,,2367208,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,14,1:11.264,71264,33,,2438117,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,14,1:10.376,70376,34,,2509381,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,14,1:10.726,70726,35,,2579757,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:12.430,72430,36,,2650483,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.681,70681,37,,2722913,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.403,70403,38,,2793594,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.940,70940,39,,2863997,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.567,70567,40,,2934937,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.342,70342,41,,3005504,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.339,70339,42,,3075846,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.305,70305,43,,3146185,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.360,70360,44,,3216490,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.476,70476,45,,3286850,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.228,70228,46,,3357326,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.261,70261,47,,3427554,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,15,1:11.175,71175,48,,3497815,medium,stint_1
GRO,Red Bull Ring,Austrian Grand Prix,1031,16,2:06.287,126287,49,,3568990,medium,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,5,1:15.627,75627,1,,0,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,5,1:10.550,70550,2,,75627,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,5,1:10.362,70362,3,,146177,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,4,1:09.340,69340,4,,216539,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,4,1:09.461,69461,5,,285879,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,4,1:09.294,69294,6,,355340,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,4,1:09.701,69701,7,,424634,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,4,1:09.796,69796,8,,494335,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.547,69547,9,,564131,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,3,1:09.683,69683,10,,633678,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.581,69581,11,,703361,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.586,69586,12,,772942,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.123,69123,13,,842528,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.233,69233,14,,911651,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.184,69184,15,,980884,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.142,69142,16,,1050068,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.046,69046,17,,1119210,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.076,69076,18,,1188256,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.131,69131,19,,1257332,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.000,69000,20,,1326463,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.340,69340,21,,1395463,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.326,69326,22,,1464803,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.356,69356,23,,1534129,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.342,69342,24,,1603485,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.510,69510,25,,1672827,soft,stint_1
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:28.502,88502,26,1,1742337,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:56.918,116918,27,,1919341,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:50.801,110801,28,,2036259,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:55.666,115666,29,,2147060,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:52.528,112528,30,,2262726,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.031,69031,31,,2375254,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.750,68750,32,,2444285,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.684,68684,33,,2513035,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.258,68258,34,,2581719,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.389,68389,35,,2649977,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.164,68164,36,,2718366,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.243,68243,37,,2786530,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.434,68434,38,,2854773,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.256,68256,39,,2923207,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.058,68058,40,,2991463,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.147,68147,41,,3059521,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.115,68115,42,,3127668,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.369,68369,43,,3195783,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.598,68598,44,,3264152,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.467,68467,45,,3332750,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.812,68812,46,,3401217,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.457,68457,47,,3470029,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.383,68383,48,,3538486,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.448,68448,49,,3606869,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.406,68406,50,,3675317,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:18.996,78996,51,,3743723,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:51.080,111080,52,,3822719,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,2:00.866,120866,53,,3933799,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:39.068,99068,54,,4054665,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:37.528,97528,55,,4153733,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:54.149,114149,56,2,4251261,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:57.246,117246,57,,4479559,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:50.103,110103,58,,4596805,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:43.337,103337,59,,4706908,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:37.005,97005,60,,4810245,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.036,69036,61,,4907250,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.578,68578,62,,4976286,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.572,68572,63,,5044864,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.535,68535,64,,5113436,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.182,68182,65,,5181971,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.092,68092,66,,5250153,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:07.712,67712,67,,5318245,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:07.916,67916,68,,5385957,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.584,68584,69,,5453873,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.419,68419,70,,5522457,hard,stint_2
HAM,Red Bull Ring,Austrian Grand Prix,1031,2,1:08.203,68203,71,,5590876,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,15,1:20.360,80360,1,,0,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,15,1:13.127,73127,2,,80360,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,15,1:11.726,71726,3,,153487,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,15,1:11.327,71327,4,,225213,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,15,1:12.095,72095,5,,296540,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,14,1:10.997,70997,6,,368635,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,13,1:10.962,70962,7,,439632,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,13,1:11.132,71132,8,,510594,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,13,1:10.988,70988,9,,581726,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,13,1:10.869,70869,10,,652714,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,12,1:11.403,71403,11,,723583,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,12,1:11.094,71094,12,,794986,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,12,1:10.962,70962,13,,866080,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,12,1:10.753,70753,14,,937042,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,12,1:11.003,71003,15,,1007795,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,12,1:10.831,70831,16,,1078798,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,11,1:11.190,71190,17,,1149629,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.637,70637,18,,1220819,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,11,1:10.839,70839,19,,1291456,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:10.928,70928,20,,1362295,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:10.784,70784,21,,1433223,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:10.523,70523,22,,1504007,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:10.590,70590,23,,1574530,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:10.420,70420,24,,1645120,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:10.655,70655,25,,1715540,medium,stint_1
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:42.320,102320,26,1,1786195,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:44.170,104170,27,,1990835,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:20.170,80170,28,,2095005,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:54.238,114238,29,,2175175,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:44.410,104410,30,,2289413,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.997,70997,31,,2393823,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.473,70473,32,,2464820,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.128,70128,33,,2535293,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.898,69898,34,,2605421,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.224,70224,35,,2675319,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.657,70657,36,,2745543,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.035,70035,37,,2816200,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.461,70461,38,,2886235,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.827,69827,39,,2956696,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.769,69769,40,,3026523,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.086,70086,41,,3096292,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.734,69734,42,,3166378,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.473,69473,43,,3236112,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.375,69375,44,,3305585,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.829,69829,45,,3374960,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.327,69327,46,,3444789,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.286,69286,47,,3514116,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.703,69703,48,,3583402,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.663,69663,49,,3653105,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:09.135,69135,50,,3722768,hard,stint_2
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:27.749,87749,51,2,3791903,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,11,1:48.009,108009,52,,3967401,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,11,1:33.944,93944,53,,4075410,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,11,1:30.350,90350,54,,4169354,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,11,1:42.464,102464,55,,4259704,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:56.833,116833,56,3,4362168,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:54.212,114212,57,,4595834,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:50.394,110394,58,,4710046,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:44.104,104104,59,,4820440,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:29.982,89982,60,,4924544,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:11.427,71427,61,,5014526,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.110,70110,62,,5085953,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.242,70242,63,,5156063,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.781,70781,64,,5226305,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.378,70378,65,,5297086,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,9,1:10.623,70623,66,,5367464,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:11.475,71475,67,,5438087,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,10,1:10.456,70456,68,,5509562,soft,stint_3
KVY,Red Bull Ring,Austrian Grand Prix,1031,11,1:11.794,71794,69,,5580018,soft,stint_3
LAT,Red Bull Ring,Austrian Grand Prix,1031,20,1:22.200,82200,1,,0,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,20,1:13.861,73861,2,,82200,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,20,1:12.354,72354,3,,156061,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,20,1:11.901,71901,4,,228415,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,20,1:11.919,71919,5,,300316,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,20,1:11.812,71812,6,,372235,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,20,1:12.103,72103,7,,444047,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,20,1:12.201,72201,8,,516150,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,20,1:12.571,72571,9,,588351,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,20,1:12.720,72720,10,,660922,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,19,1:12.422,72422,11,,733642,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,19,1:11.990,71990,12,,806064,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,19,1:11.808,71808,13,,878054,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,19,1:11.681,71681,14,,949862,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,19,1:11.663,71663,15,,1021543,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,19,1:11.746,71746,16,,1093206,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,18,1:11.845,71845,17,,1164952,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,18,1:11.743,71743,18,,1236797,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,18,1:11.605,71605,19,,1308540,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,17,1:12.716,72716,20,,1380145,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:11.818,71818,21,,1452861,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:11.240,71240,22,,1524679,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:11.213,71213,23,,1595919,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:13.943,73943,24,,1667132,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,14,1:26.061,86061,25,,1741075,medium,stint_1
LAT,Red Bull Ring,Austrian Grand Prix,1031,14,1:57.217,117217,26,1,1827136,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,2:00.782,120782,27,,2061570,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:37.331,97331,28,,2182352,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:15.231,75231,29,,2279683,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:12.150,72150,30,,2354914,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:11.290,71290,31,,2427064,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.895,70895,32,,2498354,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.483,70483,33,,2569249,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.436,70436,34,,2639732,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.841,70841,35,,2710168,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.812,70812,36,,2781009,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.334,70334,37,,2851821,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.311,70311,38,,2922155,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.292,70292,39,,2992466,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.442,70442,40,,3062758,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.273,70273,41,,3133200,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.262,70262,42,,3203473,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.229,70229,43,,3273735,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.305,70305,44,,3343964,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.298,70298,45,,3414269,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.038,70038,46,,3484567,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:09.817,69817,47,,3554605,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,16,1:10.265,70265,48,,3624422,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,15,1:10.760,70760,49,,3694687,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,14,1:16.161,76161,50,,3765447,hard,stint_2
LAT,Red Bull Ring,Austrian Grand Prix,1031,14,1:35.318,95318,51,2,3841608,soft,stint_3
LAT,Red Bull Ring,Austrian Grand Prix,1031,14,1:37.124,97124,52,,4032244,soft,stint_3
LAT,Red Bull Ring,Austrian Grand Prix,1031,14,1:13.419,73419,53,,4129368,soft,stint_3
LAT,Red Bull Ring,Austrian Grand Prix,1031,13,1:21.845,81845,54,,4202787,soft,stint_3
LAT,Red Bull Ring,Austrian Grand Prix,1031,13,1:41.900,101900,55,,4284632,soft,stint_3
LAT,Red Bull Ring,Austrian Grand Prix,1031,12,1:58.167,118167,56,3,4386532,soft,stint_3
LAT,Red Bull Ring,Austrian Grand Prix,1031,12,1:52.812,112812,57,,4622866,soft,stint_3
LAT,Red Bull Ring,Austrian Grand Prix,1031,12,1:50.087,110087,58,,4735678,soft,stint_3
LAT,Red Bull Ring,Austrian Grand Prix,1031,12,1:44.493,104493,59,,4845765,soft,stint_3
