code,circuit,gp,raceid,position,tm,ms,lap,box,accumulated
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:58.525,58525,41,,2532694
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,1:01.620,61620,42,1,2591219
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,10,1:19.210,79210,43,,2652839
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:57.401,57401,44,,2732049
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:57.464,57464,45,,2789450
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:57.725,57725,46,,2846914
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,10,0:57.688,57688,47,,2904639
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,8,0:57.703,57703,48,,2962327
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,8,0:57.545,57545,49,,3020030
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,8,0:57.954,57954,50,,3077575
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,7,0:57.861,57861,51,,3135529
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,7,0:57.548,57548,52,,3193390
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,7,0:57.586,57586,53,,3250938
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,6,0:58.282,58282,54,,3308524
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,6,1:11.130,71130,55,,3366806
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,5,0:58.579,58579,56,,3437936
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,5,0:57.777,57777,57,,3496515
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,5,0:57.465,57465,58,,3554292
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,5,0:57.675,57675,59,,3611757
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,5,0:57.536,57536,60,,3669432
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,5,1:08.378,68378,61,,3726968
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,5,1:15.987,75987,62,,3795346
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,4,1:17.868,77868,63,,3871333
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,1:30.862,90862,64,,3949201
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,1:29.584,89584,65,,4040063
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,1:34.632,94632,66,,4129647
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,1:25.875,85875,67,,4224279
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,1:22.415,82415,68,,4310154
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:57.801,57801,69,,4392569
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:57.686,57686,70,,4450370
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:57.525,57525,71,,4508056
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,4,0:58.400,58400,72,,4565581
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,4,0:57.621,57621,73,,4623981
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,4,0:57.565,57565,74,,4681602
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,4,0:57.479,57479,75,,4739167
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,4,0:57.505,57505,76,,4796646
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,4,0:57.442,57442,77,,4854151
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,4,0:57.723,57723,78,,4911593
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:57.542,57542,79,,4969316
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:57.435,57435,80,,5026858
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:57.401,57401,81,,5084293
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:57.554,57554,82,,5141694
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:57.520,57520,83,,5199248
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:57.633,57633,84,,5256768
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:57.388,57388,85,,5314401
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:57.404,57404,86,,5371789
STR,Bahrain International Circuit,Sakhir Grand Prix,1046,3,0:57.790,57790,87,,5429193
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:51.155,111155,1,,
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:45.211,105211,2,,111155
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:44.594,104594,3,,216366
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:44.455,104455,4,,320960
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:44.612,104612,5,,425415
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:44.690,104690,6,,530027
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,8,1:44.624,104624,7,,634717
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,7,1:44.396,104396,8,,739341
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,7,1:44.565,104565,9,,843737
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,7,2:14.461,134461,10,1,948302
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,2:39.286,159286,11,,1082763
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,2:23.315,143315,12,,1242049
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,2:25.714,145714,13,,1385364
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,1:46.366,106366,14,,1531078
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,1:44.742,104742,15,,1637444
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,1:44.611,104611,16,,1742186
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,1:44.551,104551,17,,1846797
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,1:45.026,105026,18,,1951348
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.764,103764,19,,2056374
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.966,103966,20,,2160138
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.718,103718,21,,2264104
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.635,103635,22,,2367822
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.581,103581,23,,2471457
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.704,103704,24,,2575038
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:44.213,104213,25,,2678742
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.497,103497,26,,2782955
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:44.652,104652,27,,2886452
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:44.346,104346,28,,2991104
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,1:45.703,105703,29,,3095450
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,1:43.785,103785,30,,3201153
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,1:44.550,104550,31,,3304938
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,1:44.786,104786,32,,3409488
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,1:44.256,104256,33,,3514274
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,1:44.482,104482,34,,3618530
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:44.281,104281,35,,3723012
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.383,103383,36,,3827293
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:42.744,102744,37,,3930676
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:42.688,102688,38,,4033420
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:42.690,102690,39,,4136108
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:42.811,102811,40,,4238798
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:41.866,101866,41,,4341609
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:44.870,104870,42,,4443475
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:42.858,102858,43,,4548345
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:42.754,102754,44,,4651203
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:42.845,102845,45,,4753957
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:42.971,102971,46,,4856802
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:42.968,102968,47,,4959773
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:42.892,102892,48,,5062741
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.436,103436,49,,5165633
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.269,103269,50,,5269069
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.095,103095,51,,5372338
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.174,103174,52,,5475433
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.325,103325,53,,5578607
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,9,1:43.557,103557,54,,5681932
STR,Yas Marina Circuit,Abu Dhabi Grand Prix,1047,10,1:45.894,105894,55,,5785489
VER,Red Bull Ring,Austrian Grand Prix,1031,2,1:13.501,73501,1,,
VER,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.859,69859,2,,73501
VER,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.380,69380,3,,143360
VER,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.428,69428,4,,212740
VER,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.351,69351,5,,282168
VER,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.469,69469,6,,351519
VER,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.577,69577,7,,420988
VER,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.538,69538,8,,490565
VER,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.459,69459,9,,560103
VER,Red Bull Ring,Austrian Grand Prix,1031,2,1:09.451,69451,10,,629562
VER,Red Bull Ring,Austrian Grand Prix,1031,20,2:18.665,138665,11,,699013
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:21.063,81063,1,,
VER,Red Bull Ring,Styrian Grand Prix,1032,2,2:03.866,123866,2,,81063
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:46.919,106919,3,,204929
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:09.382,69382,4,,311848
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:09.086,69086,5,,381230
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.993,68993,6,,450316
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:09.084,69084,7,,519309
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:09.065,69065,8,,588393
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.925,68925,9,,657458
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.836,68836,10,,726383
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.798,68798,11,,795219
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.693,68693,12,,864017
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.889,68889,13,,932710
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.763,68763,14,,1001599
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.888,68888,15,,1070362
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.853,68853,16,,1139250
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.839,68839,17,,1208103
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.801,68801,18,,1276942
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.725,68725,19,,1345743
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.820,68820,20,,1414468
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.831,68831,21,,1483288
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.700,68700,22,,1552119
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.887,68887,23,,1620819
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:12.205,72205,24,1,1689706
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:24.818,84818,25,,1834116
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:08.248,68248,26,,1918934
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:08.466,68466,27,,1987182
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:08.376,68376,28,,2055648
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:08.069,68069,29,,2124024
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:08.112,68112,30,,2192093
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:08.133,68133,31,,2260205
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:08.234,68234,32,,2328338
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:08.015,68015,33,,2396572
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:07.901,67901,34,,2464587
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.049,68049,35,,2532488
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:07.972,67972,36,,2600537
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:07.909,67909,37,,2668509
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.041,68041,38,,2736418
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.164,68164,39,,2804459
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.041,68041,40,,2872623
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.148,68148,41,,2940664
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:07.810,67810,42,,3008812
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.029,68029,43,,3076622
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.120,68120,44,,3144651
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:07.984,67984,45,,3212771
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.236,68236,46,,3280755
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.105,68105,47,,3348991
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.121,68121,48,,3417096
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.238,68238,49,,3485217
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.191,68191,50,,3553455
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.328,68328,51,,3621646
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.340,68340,52,,3689974
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.174,68174,53,,3758314
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.192,68192,54,,3826488
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.149,68149,55,,3894680
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:07.962,67962,56,,3962829
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.556,68556,57,,4030791
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.394,68394,58,,4099347
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.224,68224,59,,4167741
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.692,68692,60,,4235965
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.270,68270,61,,4304657
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.125,68125,62,,4372927
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.345,68345,63,,4441052
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.501,68501,64,,4509397
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.532,68532,65,,4577898
VER,Red Bull Ring,Styrian Grand Prix,1032,2,1:08.956,68956,66,,4646430
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:10.794,70794,67,,4715386
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:12.203,72203,68,2,4786180
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:25.459,85459,69,,4930586
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:06.145,66145,70,,5016045
VER,Red Bull Ring,Styrian Grand Prix,1032,3,1:06.599,66599,71,,5082190
VER,Hungaroring,Hungarian Grand Prix,1033,3,1:39.556,99556,1,,
VER,Hungaroring,Hungarian Grand Prix,1033,3,1:33.264,93264,2,,99556
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:34.529,94529,3,,192820
VER,Hungaroring,Hungarian Grand Prix,1033,1,1:35.025,95025,4,1,287349
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:47.204,107204,5,,477399
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:23.730,83730,6,,584603
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:23.206,83206,7,,668333
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.741,82741,8,,751539
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.313,82313,9,,834280
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.402,82402,10,,916593
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.509,82509,11,,998995
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.170,82170,12,,1081504
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:21.998,81998,13,,1163674
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.296,82296,14,,1245672
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.086,82086,15,,1327968
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:21.769,81769,16,,1410054
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.112,82112,17,,1491823
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:21.559,81559,18,,1573935
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:21.726,81726,19,,1655494
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.278,82278,20,,1737220
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.748,82748,21,,1819498
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:21.520,81520,22,,1902246
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:21.893,81893,23,,1983766
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:21.747,81747,24,,2065659
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:21.847,81847,25,,2147406
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:21.722,81722,26,,2229253
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:21.739,81739,27,,2310975
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:21.809,81809,28,,2392714
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:21.936,81936,29,,2474523
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.188,82188,30,,2556459
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.340,82340,31,,2638647
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.877,82877,32,,2720987
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.531,82531,33,,2803864
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:22.736,82736,34,,2886395
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:23.376,83376,35,,2969131
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:25.839,85839,36,2,3052507
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:40.097,100097,37,,3224185
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.492,80492,38,,3324282
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.265,80265,39,,3404774
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.090,80090,40,,3485039
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.906,79906,41,,3565129
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.299,80299,42,,3645035
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.175,80175,43,,3725334
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.659,80659,44,,3805509
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.437,80437,45,,3886168
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.617,80617,46,,3966605
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.211,80211,47,,4047222
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.573,80573,48,,4127433
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.268,80268,49,,4208006
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.830,79830,50,,4288274
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.827,79827,51,,4368104
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.975,79975,52,,4447931
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.872,79872,53,,4527906
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.763,79763,54,,4607778
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.886,79886,55,,4687541
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.217,80217,56,,4767427
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.465,80465,57,,4847644
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.767,79767,58,,4928109
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.867,79867,59,,5007876
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.184,79184,60,,5087743
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.413,79413,61,,5166927
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.564,79564,62,,5246340
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.047,80047,63,,5325904
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.324,79324,64,,5405951
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.250,79250,65,,5485275
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.321,79321,66,,5564525
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.304,79304,67,,5643846
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.346,79346,68,,5723150
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:19.321,79321,69,,5802496
VER,Hungaroring,Hungarian Grand Prix,1033,2,1:20.222,80222,70,,5881817
VER,Silverstone Circuit,British Grand Prix,1034,3,1:36.913,96913,1,,
VER,Silverstone Circuit,British Grand Prix,1034,3,2:06.326,126326,2,,96913
VER,Silverstone Circuit,British Grand Prix,1034,3,2:30.222,150222,3,,223239
VER,Silverstone Circuit,British Grand Prix,1034,3,2:32.997,152997,4,,373461
VER,Silverstone Circuit,British Grand Prix,1034,3,2:18.752,138752,5,,526458
VER,Silverstone Circuit,British Grand Prix,1034,3,1:31.959,91959,6,,665210
VER,Silverstone Circuit,British Grand Prix,1034,3,1:32.018,92018,7,,757169
VER,Silverstone Circuit,British Grand Prix,1034,3,1:31.374,91374,8,,849187
VER,Silverstone Circuit,British Grand Prix,1034,3,1:31.460,91460,9,,940561
VER,Silverstone Circuit,British Grand Prix,1034,3,1:31.143,91143,10,,1032021
VER,Silverstone Circuit,British Grand Prix,1034,3,1:31.204,91204,11,,1123164
VER,Silverstone Circuit,British Grand Prix,1034,3,1:31.181,91181,12,,1214368
VER,Silverstone Circuit,British Grand Prix,1034,3,2:08.840,128840,13,1,1305549
VER,Silverstone Circuit,British Grand Prix,1034,3,2:41.018,161018,14,,1563229
VER,Silverstone Circuit,British Grand Prix,1034,3,2:31.865,151865,15,,1724247
VER,Silverstone Circuit,British Grand Prix,1034,3,2:37.513,157513,16,,1876112
VER,Silverstone Circuit,British Grand Prix,1034,3,2:34.095,154095,17,,2033625
VER,Silverstone Circuit,British Grand Prix,1034,3,2:21.921,141921,18,,2187720
VER,Silverstone Circuit,British Grand Prix,1034,3,1:32.334,92334,19,,2329641
VER,Silverstone Circuit,British Grand Prix,1034,3,1:31.096,91096,20,,2421975
