code,date,year,raceId,lap,time,milliseconds
SAI,2020-10-11,2020,1041,7,1:37.230,97230
SAI,2020-11-01,2020,1043,17,1:19.133,79133
SAI,2020-11-01,2020,1043,9,1:20.651,80651
SAI,2020-11-01,2020,1043,37,1:18.913,78913
SAI,2020-11-01,2020,1043,53,1:36.598,96598
SAI,2020-11-01,2020,1043,29,1:23.745,83745
NOR,2020-09-06,2020,1038,49,1:24.329,84329
SAI,2020-09-06,2020,1038,34,1:26.140,86140
SAI,2020-10-11,2020,1041,37,1:31.478,91478
SAI,2020-10-11,2020,1041,16,1:51.089,111089
SAI,2020-10-11,2020,1041,45,2:13.677,133677
SAI,2020-10-11,2020,1041,2,1:34.983,94983
SAI,2020-08-30,2020,1037,17,1:52.230,112230
SAI,2020-08-30,2020,1037,36,1:53.544,113544
SAI,2020-08-30,2020,1037,22,1:50.405,110405
SAI,2020-08-30,2020,1037,30,1:54.687,114687
SAI,2020-09-06,2020,1038,26,2:42.943,162943
SAI,2020-09-06,2020,1038,42,1:25.157,85157
SAI,2020-07-19,2020,1033,64,1:20.478,80478
SAI,2020-07-19,2020,1033,53,1:21.340,81340
SAI,2020-07-19,2020,1033,55,1:20.374,80374
SAI,2020-07-19,2020,1033,13,1:25.405,85405
SAI,2020-07-19,2020,1033,48,1:21.458,81458
SAI,2020-07-19,2020,1033,16,1:24.418,84418
SAI,2020-11-15,2020,1044,36,1:42.692,102692
SAI,2020-11-15,2020,1044,11,2:07.973,127973
SAI,2020-11-15,2020,1044,9,1:52.755,112755
SAI,2020-11-15,2020,1044,54,1:41.880,101880
SAI,2020-11-15,2020,1044,7,1:55.621,115621
SAI,2020-08-09,2020,1035,33,1:31.037,91037
SAI,2020-08-16,2020,1036,50,1:24.990,84990
SAI,2020-08-16,2020,1036,55,1:21.220,81220
SAI,2020-08-16,2020,1036,57,1:21.498,81498
SAI,2020-08-16,2020,1036,16,1:25.965,85965
SAI,2020-08-16,2020,1036,7,1:25.243,85243
SAI,2020-08-16,2020,1036,14,1:25.532,85532
SAI,2020-10-25,2020,1042,22,1:23.338,83338
SAI,2020-10-25,2020,1042,37,1:23.719,83719
SAI,2020-09-13,2020,1039,38,1:22.099,82099
SAI,2020-09-13,2020,1039,57,1:21.781,81781
SAI,2020-09-13,2020,1039,2,2:25.696,145696
SAI,2020-09-27,2020,1040,4,2:52.231,172231
SAI,2020-09-27,2020,1040,34,1:42.494,102494
SAI,2020-09-27,2020,1040,41,1:40.841,100841
SAI,2020-09-27,2020,1040,18,1:46.791,106791
NOR,2020-09-27,2020,1040,45,1:42.519,102519
SAI,2020-09-27,2020,1040,47,1:41.044,101044
SAI,2020-07-12,2020,1032,21,1:08.614,68614
SAI,2020-07-12,2020,1032,67,1:08.592,68592
SAI,2020-07-12,2020,1032,56,1:08.313,68313
SAI,2020-07-12,2020,1032,24,1:09.227,69227
SAI,2020-07-12,2020,1032,55,1:10.261,70261
SAI,2020-07-12,2020,1032,70,1:07.869,67869
SAI,2020-07-05,2020,1031,41,1:10.342,70342
SAI,2020-07-05,2020,1031,16,1:10.850,70850
SAI,2020-07-05,2020,1031,9,1:10.902,70902
SAI,2020-07-05,2020,1031,60,1:33.893,93893
SAI,2020-07-12,2020,1032,7,1:11.568,71568
SAI,2020-07-12,2020,1032,51,1:07.513,67513
SAI,2020-10-11,2020,1041,1,1:46.420,106420
SAI,2020-11-01,2020,1043,63,1:18.792,78792
SAI,2020-11-01,2020,1043,57,2:09.780,129780
SAI,2020-11-01,2020,1043,19,1:20.201,80201
SAI,2020-07-05,2020,1031,51,1:30.453,90453
SAI,2020-07-05,2020,1031,21,1:10.455,70455
SAI,2020-09-06,2020,1038,26,2:51.846,171846
SAI,2020-10-11,2020,1041,55,1:30.235,90235
SAI,2020-10-11,2020,1041,18,1:32.534,92534
SAI,2020-10-11,2020,1041,33,1:31.253,91253
SAI,2020-10-11,2020,1041,36,1:34.086,94086
SAI,2020-10-11,2020,1041,3,1:35.484,95484
SAI,2020-08-30,2020,1037,13,2:59.992,179992
SAI,2020-08-30,2020,1037,10,2:09.681,129681
SAI,2020-08-30,2020,1037,7,1:51.826,111826
NOR,2020-08-30,2020,1037,20,1:50.433,110433
SAI,2020-09-06,2020,1038,19,1:24.795,84795
SAI,2020-09-06,2020,1038,7,1:26.202,86202
SAI,2020-07-19,2020,1033,46,1:22.114,82114
SAI,2020-07-19,2020,1033,66,1:20.947,80947
SAI,2020-07-19,2020,1033,16,1:25.599,85599
SAI,2020-07-19,2020,1033,23,1:23.144,83144
SAI,2020-08-30,2020,1037,11,2:40.914,160914
SAI,2020-08-30,2020,1037,11,2:33.120,153120
SAI,2020-11-15,2020,1044,39,1:42.412,102412
SAI,2020-08-02,2020,1034,44,1:31.099,91099
SAI,2020-08-09,2020,1035,37,1:32.593,92593
SAI,2020-08-09,2020,1035,1,1:41.495,101495
SAI,2020-08-09,2020,1035,5,1:33.187,93187
SAI,2020-08-09,2020,1035,4,1:36.001,96001
SAI,2020-08-16,2020,1036,10,1:26.112,86112
SAI,2020-08-16,2020,1036,53,1:23.053,83053
SAI,2020-11-15,2020,1044,16,1:49.911,109911
SAI,2020-11-15,2020,1044,36,1:43.248,103248
SAI,2020-11-15,2020,1044,51,1:41.211,101211
SAI,2020-11-15,2020,1044,7,1:56.140,116140
SAI,2020-08-16,2020,1036,19,1:25.373,85373
SAI,2020-08-16,2020,1036,45,1:23.114,83114
SAI,2020-08-16,2020,1036,56,1:23.198,83198
SAI,2020-08-16,2020,1036,12,1:25.267,85267
SAI,2020-11-15,2020,1044,29,1:44.273,104273
SAI,2020-11-15,2020,1044,10,1:58.190,118190
SAI,2020-09-13,2020,1039,22,1:24.042,84042
SAI,2020-10-25,2020,1042,4,1:23.195,83195
SAI,2020-10-25,2020,1042,23,1:23.362,83362
SAI,2020-10-25,2020,1042,24,1:23.742,83742
SAI,2020-10-25,2020,1042,59,1:20.877,80877
SAI,2020-10-25,2020,1042,12,1:21.943,81943
SAI,2020-09-13,2020,1039,5,2:14.825,134825
SAI,2020-07-12,2020,1032,8,1:10.897,70897
SAI,2020-07-12,2020,1032,60,1:08.898,68898
SAI,2020-09-27,2020,1040,49,1:41.032,101032
SAI,2020-09-27,2020,1040,21,1:42.519,102519
SAI,2020-09-27,2020,1040,1,2:36.870,156870
SAI,2020-09-27,2020,1040,38,1:40.892,100892
SAI,2020-07-05,2020,1031,31,1:10.050,70050
SAI,2020-07-12,2020,1032,2,2:05.472,125472
SAI,2020-07-12,2020,1032,56,1:08.739,68739
SAI,2020-07-12,2020,1032,65,1:08.626,68626
SAI,2020-07-12,2020,1032,42,1:08.695,68695
SAI,2020-07-12,2020,1032,51,1:08.482,68482
SAI,2020-07-05,2020,1031,23,1:09.617,69617
SAI,2020-07-05,2020,1031,11,1:11.722,71722
SAI,2020-07-05,2020,1031,3,1:10.243,70243
SAI,2020-07-05,2020,1031,43,1:09.329,69329
SAI,2020-07-05,2020,1031,64,1:10.749,70749
SAI,2020-07-05,2020,1031,44,1:09.821,69821
SAI,2020-09-06,2020,1038,52,1:24.632,84632
SAI,2020-10-11,2020,1041,7,1:32.101,92101
SAI,2020-11-01,2020,1043,9,1:20.764,80764
SAI,2020-11-01,2020,1043,4,1:20.812,80812
SAI,2020-07-05,2020,1031,22,1:10.529,70529
SAI,2020-07-05,2020,1031,35,1:10.785,70785
SAI,2020-08-30,2020,1037,20,1:51.093,111093
SAI,2020-08-30,2020,1037,32,1:48.504,108504
SAI,2020-08-30,2020,1037,5,1:53.949,113949
SAI,2020-08-30,2020,1037,39,1:49.428,109428
SAI,2020-08-30,2020,1037,20,1:48.720,108720
SAI,2020-09-06,2020,1038,13,1:25.980,85980
SAI,2020-07-19,2020,1033,18,1:21.559,81559
SAI,2020-07-19,2020,1033,19,1:21.726,81726
SAI,2020-07-19,2020,1033,30,1:22.917,82917
SAI,2020-07-19,2020,1033,65,1:19.806,79806
SAI,2020-08-30,2020,1037,37,1:51.345,111345
SAI,2020-08-30,2020,1037,13,2:59.101,179101
SAI,2020-08-09,2020,1035,22,1:31.972,91972
SAI,2020-08-09,2020,1035,24,1:31.334,91334
SAI,2020-08-09,2020,1035,10,1:33.128,93128
SAI,2020-07-19,2020,1033,15,1:24.377,84377
SAI,2020-07-19,2020,1033,56,1:21.065,81065
SAI,2020-07-19,2020,1033,33,1:22.124,82124
SAI,2020-08-02,2020,1034,48,2:08.309,128309
SAI,2020-08-02,2020,1034,37,1:58.576,118576
SAI,2020-08-02,2020,1034,7,1:34.135,94135
SAI,2020-08-02,2020,1034,31,1:29.986,89986
SAI,2020-08-09,2020,1035,6,1:34.547,94547
SAI,2020-08-09,2020,1035,20,1:32.024,92024
SAI,2020-08-16,2020,1036,46,1:23.581,83581
SAI,2020-08-16,2020,1036,12,1:25.743,85743
SAI,2020-08-16,2020,1036,35,1:24.878,84878
SAI,2020-08-16,2020,1036,27,1:26.594,86594
SAI,2020-11-15,2020,1044,39,1:41.866,101866
SAI,2020-11-15,2020,1044,37,2:09.716,129716
NOR,2020-10-25,2020,1042,54,1:21.508,81508
SAI,2020-09-13,2020,1039,12,1:25.268,85268
SAI,2020-09-13,2020,1039,42,1:24.308,84308
SAI,2020-09-13,2020,1039,44,1:50.321,110321
NOR,2020-09-27,2020,1040,42,1:51.450,111450
SAI,2020-10-25,2020,1042,61,1:20.877,80877
SAI,2020-10-25,2020,1042,10,1:22.380,82380
SAI,2020-10-25,2020,1042,55,1:24.265,84265
SAI,2020-10-25,2020,1042,3,1:24.677,84677
NOR,2020-10-25,2020,1042,17,1:23.450,83450
NOR,2020-07-12,2020,1032,63,1:07.864,67864
SAI,2020-07-12,2020,1032,58,1:09.216,69216
SAI,2020-09-27,2020,1040,36,1:41.463,101463
SAI,2020-09-27,2020,1040,29,1:41.523,101523
SAI,2020-09-27,2020,1040,51,1:39.359,99359
SAI,2020-09-27,2020,1040,34,1:39.636,99636
SAI,2020-07-12,2020,1032,26,1:10.097,70097
SAI,2020-07-12,2020,1032,29,1:09.771,69771
SAI,2020-07-12,2020,1032,66,1:08.092,68092
SAI,2020-07-12,2020,1032,15,1:10.348,70348
SAI,2020-07-12,2020,1032,21,1:10.072,70072
NOR,2020-07-12,2020,1032,41,1:08.652,68652
SAI,2020-11-01,2020,1043,3,1:20.835,80835
SAI,2020-11-01,2020,1043,27,1:20.104,80104
SAI,2020-07-05,2020,1031,41,1:09.743,69743
SAI,2020-07-05,2020,1031,54,1:32.324,92324
SAI,2020-07-05,2020,1031,18,1:10.177,70177
SAI,2020-07-05,2020,1031,28,1:37.331,97331
SAI,2020-10-11,2020,1041,8,1:34.885,94885
SAI,2020-10-11,2020,1041,24,1:33.146,93146
SAI,2020-10-11,2020,1041,37,1:31.011,91011
SAI,2020-11-01,2020,1043,18,1:20.107,80107
SAI,2020-11-01,2020,1043,18,1:19.773,79773
SAI,2020-11-01,2020,1043,50,1:18.326,78326
SAI,2020-09-06,2020,1038,9,1:26.418,86418
SAI,2020-09-06,2020,1038,3,1:27.646,87646
SAI,2020-09-06,2020,1038,4,1:26.010,86010
SAI,2020-09-06,2020,1038,11,1:25.776,85776
SAI,2020-10-11,2020,1041,43,1:32.878,92878
SAI,2020-10-11,2020,1041,55,1:31.820,91820
SAI,2020-07-19,2020,1033,10,1:24.022,84022
SAI,2020-07-19,2020,1033,6,1:26.093,86093
SAI,2020-07-19,2020,1033,57,1:21.417,81417
SAI,2020-08-30,2020,1037,13,2:58.998,178998
SAI,2020-08-30,2020,1037,22,1:50.231,110231
SAI,2020-08-30,2020,1037,5,1:51.696,111696
SAI,2020-08-09,2020,1035,5,1:32.868,92868
SAI,2020-08-09,2020,1035,21,1:32.938,92938
SAI,2020-08-09,2020,1035,8,1:34.225,94225
SAI,2020-08-09,2020,1035,27,1:33.959,93959
SAI,2020-08-09,2020,1035,18,1:33.612,93612
SAI,2020-08-09,2020,1035,11,1:32.946,92946
SAI,2020-11-15,2020,1044,48,1:41.256,101256
SAI,2020-11-15,2020,1044,37,1:42.475,102475
SAI,2020-11-15,2020,1044,40,1:42.613,102613
SAI,2020-11-15,2020,1044,53,1:39.621,99621
SAI,2020-08-02,2020,1034,23,1:32.458,92458
SAI,2020-08-02,2020,1034,27,1:31.764,91764
SAI,2020-08-16,2020,1036,60,1:21.223,81223
SAI,2020-08-16,2020,1036,46,1:22.191,82191
SAI,2020-08-16,2020,1036,47,1:24.813,84813
SAI,2020-08-16,2020,1036,25,1:25.575,85575
SAI,2020-08-16,2020,1036,19,1:26.351,86351
SAI,2020-08-16,2020,1036,4,1:25.410,85410
SAI,2020-09-13,2020,1039,6,2:18.951,138951
SAI,2020-09-13,2020,1039,33,1:23.153,83153
NOR,2020-09-13,2020,1039,53,1:21.526,81526
NOR,2020-10-25,2020,1042,10,1:24.013,84013
SAI,2020-10-25,2020,1042,17,1:23.774,83774
SAI,2020-10-25,2020,1042,58,1:23.867,83867
SAI,2020-10-25,2020,1042,5,1:23.858,83858
SAI,2020-09-13,2020,1039,1,2:46.818,166818
SAI,2020-09-13,2020,1039,35,1:23.213,83213
SAI,2020-07-12,2020,1032,32,1:12.932,72932
SAI,2020-09-27,2020,1040,10,1:42.783,102783
SAI,2020-09-27,2020,1040,21,1:41.140,101140
SAI,2020-10-25,2020,1042,6,1:23.942,83942
SAI,2020-10-25,2020,1042,43,1:21.696,81696
SAI,2020-10-25,2020,1042,10,1:22.671,82671
SAI,2020-07-05,2020,1031,33,1:10.152,70152
SAI,2020-07-05,2020,1031,12,1:11.990,71990
SAI,2020-07-12,2020,1032,6,1:08.897,68897
SAI,2020-07-12,2020,1032,20,1:10.024,70024
SAI,2020-07-12,2020,1032,16,1:10.189,70189
SAI,2020-07-12,2020,1032,20,1:10.107,70107
SAI,2020-07-05,2020,1031,2,1:13.309,73309
SAI,2020-07-05,2020,1031,55,1:42.023,102023
SAI,2020-07-05,2020,1031,18,1:10.261,70261
SAI,2020-07-05,2020,1031,52,1:35.696,95696
SAI,2020-07-05,2020,1031,23,1:10.826,70826
SAI,2020-07-05,2020,1031,65,1:09.160,69160
SAI,2020-10-11,2020,1041,50,1:31.905,91905
SAI,2020-10-11,2020,1041,52,1:29.874,89874
SAI,2020-10-11,2020,1041,46,2:13.778,133778
SAI,2020-10-11,2020,1041,21,1:33.189,93189
SAI,2020-11-01,2020,1043,60,1:19.072,79072
SAI,2020-11-01,2020,1043,39,1:18.816,78816
SAI,2020-09-06,2020,1038,26,2:52.315,172315
SAI,2020-09-06,2020,1038,43,1:24.474,84474
SAI,2020-09-06,2020,1038,11,1:26.140,86140
SAI,2020-09-06,2020,1038,51,1:26.584,86584
SAI,2020-10-11,2020,1041,19,1:33.053,93053
SAI,2020-10-11,2020,1041,32,1:31.193,91193
SAI,2020-07-19,2020,1033,66,1:19.537,79537
SAI,2020-07-19,2020,1033,34,1:23.327,83327
SAI,2020-08-30,2020,1037,19,1:49.607,109607
SAI,2020-08-30,2020,1037,6,1:52.541,112541
SAI,2020-08-30,2020,1037,8,1:53.978,113978
SAI,2020-09-06,2020,1038,27,28:02.502,1682502
SAI,2020-08-09,2020,1035,39,1:30.682,90682
SAI,2020-08-09,2020,1035,52,1:30.545,90545
SAI,2020-08-09,2020,1035,15,1:33.457,93457
SAI,2020-08-09,2020,1035,18,1:34.067,94067
SAI,2020-07-19,2020,1033,34,1:22.361,82361
SAI,2020-07-19,2020,1033,42,1:20.884,80884
NOR,2020-08-02,2020,1034,22,1:32.152,92152
SAI,2020-08-02,2020,1034,25,1:32.065,92065
SAI,2020-08-09,2020,1035,1,1:43.776,103776
SAI,2020-08-09,2020,1035,48,1:31.078,91078
SAI,2020-08-09,2020,1035,27,1:31.489,91489
SAI,2020-08-09,2020,1035,3,1:33.179,93179
SAI,2020-08-16,2020,1036,35,1:27.956,87956
SAI,2020-08-16,2020,1036,29,1:26.442,86442
SAI,2020-08-16,2020,1036,37,1:24.201,84201
SAI,2020-11-15,2020,1044,22,1:44.470,104470
SAI,2020-11-15,2020,1044,17,1:45.189,105189
SAI,2020-11-15,2020,1044,35,1:41.287,101287
SAI,2020-08-16,2020,1036,8,1:26.377,86377
SAI,2020-08-16,2020,1036,41,1:23.837,83837
SAI,2020-08-16,2020,1036,63,1:54.308,114308
SAI,2020-08-16,2020,1036,64,1:20.409,80409
SAI,2020-08-16,2020,1036,17,1:25.415,85415
SAI,2020-08-16,2020,1036,1,1:37.691,97691
SAI,2020-09-13,2020,1039,43,1:47.675,107675
SAI,2020-09-13,2020,1039,46,3:05.903,185903
NOR,2020-09-13,2020,1039,11,1:24.739,84739
SAI,2020-10-25,2020,1042,35,1:20.884,80884
SAI,2020-10-25,2020,1042,15,1:24.036,84036
SAI,2020-10-25,2020,1042,55,1:23.157,83157
SAI,2020-10-25,2020,1042,38,1:25.975,85975
SAI,2020-09-13,2020,1039,25,1:23.283,83283
SAI,2020-09-13,2020,1039,18,1:23.282,83282
SAI,2020-07-12,2020,1032,36,1:09.219,69219
SAI,2020-07-12,2020,1032,13,1:10.818,70818
SAI,2020-09-27,2020,1040,10,1:41.062,101062
SAI,2020-09-27,2020,1040,2,3:07.025,187025
SAI,2020-09-27,2020,1040,31,1:41.135,101135
SAI,2020-09-27,2020,1040,45,1:39.568,99568
SAI,2020-11-01,2020,1043,40,1:19.508,79508
NOR,2020-11-01,2020,1043,7,1:20.874,80874
SAI,2020-07-05,2020,1031,31,1:11.454,71454
SAI,2020-07-05,2020,1031,39,1:09.026,69026
SAI,2020-07-12,2020,1032,33,1:09.717,69717
SAI,2020-07-12,2020,1032,4,1:12.706,72706
SAI,2020-11-01,2020,1043,34,1:19.280,79280
SAI,2020-11-01,2020,1043,48,1:21.430,81430
SAI,2020-11-01,2020,1043,62,1:19.000,79000
SAI,2020-11-01,2020,1043,5,1:20.656,80656
SAI,2020-11-01,2020,1043,11,1:20.996,80996
SAI,2020-11-01,2020,1043,32,1:19.586,79586
SAI,2020-09-06,2020,1038,28,2:00.963,120963
SAI,2020-09-06,2020,1038,6,1:27.485,87485
SAI,2020-10-11,2020,1041,53,1:31.179,91179
SAI,2020-10-11,2020,1041,59,1:32.259,92259
SAI,2020-10-11,2020,1041,32,1:35.105,95105
SAI,2020-10-11,2020,1041,51,1:32.461,92461
SAI,2020-07-19,2020,1033,9,1:24.852,84852
SAI,2020-07-19,2020,1033,60,1:21.497,81497
SAI,2020-08-30,2020,1037,20,1:48.506,108506
SAI,2020-08-30,2020,1037,31,1:48.856,108856
SAI,2020-09-06,2020,1038,16,1:26.392,86392
SAI,2020-09-06,2020,1038,10,1:25.787,85787
SAI,2020-11-15,2020,1044,33,1:45.598,105598
SAI,2020-08-02,2020,1034,23,1:31.939,91939
SAI,2020-08-09,2020,1035,12,1:33.182,93182
SAI,2020-08-09,2020,1035,16,1:33.572,93572
SAI,2020-07-19,2020,1033,47,1:20.211,80211
SAI,2020-07-19,2020,1033,59,1:19.867,79867
SAI,2020-08-16,2020,1036,2,1:26.105,86105
SAI,2020-11-15,2020,1044,49,1:40.976,100976
SAI,2020-11-15,2020,1044,50,1:40.483,100483
SAI,2020-11-15,2020,1044,18,1:45.370,105370
SAI,2020-11-15,2020,1044,10,1:53.346,113346
SAI,2020-11-15,2020,1044,52,1:41.108,101108
SAI,2020-08-16,2020,1036,53,1:21.698,81698
SAI,2020-08-16,2020,1036,3,1:27.417,87417
SAI,2020-08-16,2020,1036,65,1:24.546,84546
SAI,2020-11-15,2020,1044,42,1:40.673,100673
SAI,2020-08-02,2020,1034,25,1:30.376,90376
SAI,2020-08-02,2020,1034,26,1:32.160,92160
SAI,2020-10-25,2020,1042,9,1:24.616,84616
SAI,2020-09-13,2020,1039,22,1:24.546,84546
SAI,2020-09-13,2020,1039,17,1:24.457,84457
NOR,2020-09-13,2020,1039,49,1:21.645,81645
SAI,2020-07-12,2020,1032,14,1:10.293,70293
SAI,2020-07-12,2020,1032,15,1:10.126,70126
SAI,2020-07-12,2020,1032,1,1:21.063,81063
SAI,2020-07-12,2020,1032,14,1:09.786,69786
SAI,2020-09-27,2020,1040,32,1:39.328,99328
SAI,2020-10-25,2020,1042,2,1:27.259,87259
SAI,2020-07-05,2020,1031,47,1:09.031,69031
SAI,2020-07-05,2020,1031,55,1:41.270,101270
SAI,2020-07-05,2020,1031,44,1:11.190,71190
SAI,2020-07-05,2020,1031,61,1:16.768,76768
SAI,2020-07-12,2020,1032,2,1:59.637,119637
SAI,2020-07-12,2020,1032,5,1:11.939,71939
SAI,2020-11-01,2020,1043,9,1:21.432,81432
SAI,2020-11-01,2020,1043,29,1:19.907,79907
SAI,2020-07-05,2020,1031,67,1:08.374,68374
SAI,2020-07-05,2020,1031,10,1:10.518,70518
SAI,2020-07-05,2020,1031,64,1:08.497,68497
SAI,2020-07-05,2020,1031,23,1:10.672,70672
SAI,2020-11-01,2020,1043,49,1:17.725,77725
SAI,2020-11-01,2020,1043,37,1:19.210,79210
SAI,2020-11-01,2020,1043,4,1:21.363,81363
SAI,2020-11-01,2020,1043,61,1:17.901,77901
SAI,2020-11-01,2020,1043,10,1:19.650,79650
NOR,2020-11-01,2020,1043,39,1:18.837,78837
SAI,2020-10-11,2020,1041,38,1:32.824,92824
SAI,2020-10-11,2020,1041,19,1:33.334,93334
SAI,2020-10-11,2020,1041,49,2:28.050,148050
SAI,2020-10-11,2020,1041,26,1:33.006,93006
SAI,2020-10-11,2020,1041,45,2:16.550,136550
SAI,2020-10-11,2020,1041,41,1:30.863,90863
SAI,2020-09-06,2020,1038,11,1:25.921,85921
SAI,2020-09-06,2020,1038,15,1:26.388,86388
SAI,2020-09-06,2020,1038,12,1:26.103,86103
SAI,2020-09-06,2020,1038,7,1:26.527,86527
SAI,2020-09-06,2020,1038,11,1:26.794,86794
SAI,2020-09-06,2020,1038,53,1:25.345,85345
SAI,2020-07-19,2020,1033,52,1:21.081,81081
SAI,2020-07-19,2020,1033,22,1:22.131,82131
SAI,2020-08-30,2020,1037,39,1:48.889,108889
SAI,2020-08-30,2020,1037,9,1:51.793,111793
SAI,2020-08-30,2020,1037,30,1:48.021,108021
SAI,2020-08-30,2020,1037,34,1:49.077,109077
SAI,2020-08-02,2020,1034,33,1:31.451,91451
SAI,2020-08-02,2020,1034,20,1:33.129,93129
SAI,2020-08-09,2020,1035,38,1:31.726,91726
SAI,2020-08-09,2020,1035,1,1:32.846,92846
SAI,2020-08-09,2020,1035,36,1:33.994,93994
SAI,2020-07-19,2020,1033,60,1:19.903,79903
SAI,2020-08-16,2020,1036,62,1:22.687,82687
SAI,2020-08-16,2020,1036,8,1:24.605,84605
SAI,2020-08-16,2020,1036,14,1:25.156,85156
SAI,2020-08-16,2020,1036,39,1:24.310,84310
SAI,2020-08-16,2020,1036,63,1:19.750,79750
SAI,2020-08-16,2020,1036,7,1:25.985,85985
SAI,2020-10-25,2020,1042,38,1:23.472,83472
SAI,2020-10-25,2020,1042,58,1:21.609,81609
SAI,2020-10-25,2020,1042,41,1:21.311,81311
SAI,2020-09-13,2020,1039,19,1:24.983,84983
SAI,2020-09-27,2020,1040,1,2:24.259,144259
NOR,2020-09-27,2020,1040,8,1:44.292,104292
SAI,2020-09-27,2020,1040,40,1:40.748,100748
SAI,2020-09-27,2020,1040,30,1:41.296,101296
SAI,2020-10-25,2020,1042,6,1:22.692,82692
SAI,2020-10-25,2020,1042,50,1:20.701,80701
SAI,2020-07-12,2020,1032,31,1:09.565,69565
SAI,2020-07-12,2020,1032,17,1:09.403,69403
SAI,2020-07-12,2020,1032,66,1:08.548,68548
SAI,2020-07-12,2020,1032,4,1:11.853,71853
SAI,2020-07-12,2020,1032,68,1:08.806,68806
SAI,2020-09-27,2020,1040,1,2:22.921,142921
SAI,2020-07-05,2020,1031,19,1:11.027,71027
SAI,2020-07-05,2020,1031,71,1:09.178,69178
SAI,2020-07-05,2020,1031,22,1:09.896,69896
SAI,2020-07-05,2020,1031,28,1:46.649,106649
SAI,2020-07-12,2020,1032,69,1:07.618,67618
SAI,2020-07-12,2020,1032,23,1:09.950,69950
SAI,2020-11-01,2020,1043,22,1:20.283,80283
SAI,2020-11-01,2020,1043,26,1:19.760,79760
SAI,2020-11-01,2020,1043,14,1:20.345,80345
SAI,2020-11-01,2020,1043,7,1:21.138,81138
SAI,2020-11-01,2020,1043,44,1:18.742,78742
SAI,2020-11-01,2020,1043,57,1:44.527,104527
SAI,2020-10-11,2020,1041,27,1:33.115,93115
SAI,2020-10-11,2020,1041,39,1:31.377,91377
SAI,2020-11-01,2020,1043,3,1:19.664,79664
SAI,2020-11-01,2020,1043,62,1:18.141,78141
SAI,2020-11-01,2020,1043,62,1:18.672,78672
SAI,2020-11-01,2020,1043,50,1:17.932,77932
SAI,2020-10-11,2020,1041,4,1:35.305,95305
SAI,2020-10-11,2020,1041,48,1:36.351,96351
SAI,2020-10-11,2020,1041,55,1:31.680,91680
SAI,2020-10-11,2020,1041,39,1:31.494,91494
SAI,2020-10-11,2020,1041,56,1:29.118,89118
SAI,2020-10-11,2020,1041,40,1:31.064,91064
SAI,2020-08-30,2020,1037,15,1:52.917,112917
SAI,2020-08-30,2020,1037,42,1:49.091,109091
SAI,2020-09-06,2020,1038,2,1:27.629,87629
SAI,2020-09-06,2020,1038,16,1:25.977,85977
SAI,2020-09-06,2020,1038,5,1:26.354,86354
NOR,2020-09-06,2020,1038,19,1:25.796,85796
SAI,2020-07-19,2020,1033,12,1:21.872,81872
SAI,2020-07-19,2020,1033,1,1:47.053,107053
SAI,2020-07-19,2020,1033,36,1:23.565,83565
SAI,2020-08-30,2020,1037,29,1:48.995,108995
NOR,2020-08-30,2020,1037,7,1:51.741,111741
SAI,2020-08-30,2020,1037,22,1:50.221,110221
SAI,2020-08-02,2020,1034,4,2:34.250,154250
SAI,2020-08-02,2020,1034,12,1:43.329,103329
SAI,2020-08-02,2020,1034,52,1:32.146,92146
SAI,2020-08-09,2020,1035,45,1:50.849,110849
SAI,2020-08-09,2020,1035,36,1:30.985,90985
SAI,2020-08-09,2020,1035,21,1:34.285,94285
SAI,2020-11-15,2020,1044,3,1:57.046,117046
SAI,2020-11-15,2020,1044,58,1:42.570,102570
SAI,2020-11-15,2020,1044,21,1:42.409,102409
SAI,2020-08-02,2020,1034,17,2:33.187,153187
SAI,2020-08-02,2020,1034,1,1:36.913,96913
NOR,2020-08-02,2020,1034,15,2:31.245,151245
SAI,2020-08-16,2020,1036,36,1:24.755,84755
SAI,2020-08-16,2020,1036,18,1:26.143,86143
SAI,2020-08-16,2020,1036,44,1:22.543,82543
SAI,2020-08-16,2020,1036,34,1:26.507,86507
SAI,2020-11-15,2020,1044,51,1:40.525,100525
SAI,2020-11-15,2020,1044,22,1:44.075,104075
SAI,2020-08-16,2020,1036,56,1:24.557,84557
SAI,2020-08-16,2020,1036,4,1:25.283,85283
SAI,2020-08-16,2020,1036,47,1:23.625,83625
SAI,2020-08-16,2020,1036,22,1:23.916,83916
SAI,2020-08-16,2020,1036,58,1:22.966,82966
SAI,2020-08-16,2020,1036,65,1:24.768,84768
NOR,2020-10-25,2020,1042,18,1:29.148,89148
NOR,2020-10-25,2020,1042,39,1:22.705,82705
SAI,2020-10-25,2020,1042,40,1:22.305,82305
SAI,2020-10-25,2020,1042,26,1:21.623,81623
SAI,2020-10-25,2020,1042,27,1:26.987,86987
SAI,2020-10-25,2020,1042,20,1:22.596,82596
SAI,2020-10-25,2020,1042,54,1:45.924,105924
SAI,2020-10-25,2020,1042,6,1:23.036,83036
SAI,2020-10-25,2020,1042,14,1:22.501,82501
SAI,2020-07-12,2020,1032,57,1:09.492,69492
SAI,2020-09-27,2020,1040,5,2:51.308,171308
SAI,2020-09-27,2020,1040,38,1:39.019,99019
SAI,2020-09-27,2020,1040,19,1:46.342,106342
